#PWDR MnO2_Unmilled_Air_InitialScan.xrdml Scan 1 Peak List 
#wavelength =   1.540600
#      pos        dsp        esd          int        esd        sig        gam       FWHM
   39.1976    2.29644    0.00000       669.00       0.00    0.00010    0.00000    0.00000 
   39.2239    2.29496    0.00000       654.00       0.00    0.00010    0.00000    0.00000 
   39.2764    2.29202    0.00000       655.00       0.00    0.00010    0.00000    0.00000 
   39.3158    2.28981    0.00000       667.00       0.00    0.00010    0.00000    0.00000 
   39.3552    2.28761    0.00000       706.00       0.00    0.00010    0.00000    0.00000 
   39.3814    2.28615    0.00000       678.00       0.00    0.00010    0.00000    0.00000 
   39.4077    2.28468    0.00000       674.00       0.00    0.00010    0.00000    0.00000 
   39.4602    2.28176    0.00000       661.00       0.00    0.00010    0.00000    0.00000 
   39.4865    2.28031    0.00000       701.00       0.00    0.00010    0.00000    0.00000 
   39.5259    2.27812    0.00000       704.00       0.00    0.00010    0.00000    0.00000 
   39.5653    2.27595    0.00000       666.00       0.00    0.00010    0.00000    0.00000 
   39.6309    2.27233    0.00000       716.00       0.00    0.00010    0.00000    0.00000 
   39.6572    2.27088    0.00000       650.00       0.00    0.00010    0.00000    0.00000 
   39.6834    2.26944    0.00000       648.00       0.00    0.00010    0.00000    0.00000 
   39.7097    2.26800    0.00000       652.00       0.00    0.00010    0.00000    0.00000 
   39.7360    2.26656    0.00000       652.00       0.00    0.00010    0.00000    0.00000 
   39.7622    2.26513    0.00000       632.00       0.00    0.00010    0.00000    0.00000 
   39.7885    2.26369    0.00000       683.00       0.00    0.00010    0.00000    0.00000 
   39.8147    2.26226    0.00000       692.00       0.00    0.00010    0.00000    0.00000 
   39.8410    2.26083    0.00000       652.00       0.00    0.00010    0.00000    0.00000 
   39.9460    2.25512    0.00000       672.00       0.00    0.00010    0.00000    0.00000 
   39.9723    2.25370    0.00000       670.00       0.00    0.00010    0.00000    0.00000 
   39.9986    2.25228    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   40.0248    2.25087    0.00000       673.00       0.00    0.00010    0.00000    0.00000 
   40.0642    2.24874    0.00000       688.00       0.00    0.00010    0.00000    0.00000 
   40.0905    2.24733    0.00000       660.00       0.00    0.00010    0.00000    0.00000 
   40.1299    2.24522    0.00000       671.00       0.00    0.00010    0.00000    0.00000 
   40.1693    2.24311    0.00000       680.00       0.00    0.00010    0.00000    0.00000 
   40.2086    2.24100    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   40.2480    2.23890    0.00000       655.00       0.00    0.00010    0.00000    0.00000 
   40.2874    2.23680    0.00000       668.00       0.00    0.00010    0.00000    0.00000 
   40.3399    2.23401    0.00000       664.00       0.00    0.00010    0.00000    0.00000 
   40.4056    2.23053    0.00000       683.00       0.00    0.00010    0.00000    0.00000 
   40.4581    2.22775    0.00000       700.00       0.00    0.00010    0.00000    0.00000 
   40.4975    2.22568    0.00000       693.00       0.00    0.00010    0.00000    0.00000 
   40.5238    2.22430    0.00000       650.00       0.00    0.00010    0.00000    0.00000 
   40.5500    2.22292    0.00000       659.00       0.00    0.00010    0.00000    0.00000 
   40.5894    2.22085    0.00000       730.00       0.00    0.00010    0.00000    0.00000 
   40.6813    2.21604    0.00000       729.00       0.00    0.00010    0.00000    0.00000 
   40.7076    2.21468    0.00000       662.00       0.00    0.00010    0.00000    0.00000 
   40.7470    2.21263    0.00000       702.00       0.00    0.00010    0.00000    0.00000 
   40.7732    2.21126    0.00000       705.00       0.00    0.00010    0.00000    0.00000 
   40.7995    2.20990    0.00000       698.00       0.00    0.00010    0.00000    0.00000 
   40.8258    2.20854    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   40.8652    2.20650    0.00000       742.00       0.00    0.00010    0.00000    0.00000 
   40.8914    2.20514    0.00000       759.00       0.00    0.00010    0.00000    0.00000 
   40.9439    2.20244    0.00000       780.00       0.00    0.00010    0.00000    0.00000 
   41.0490    2.19704    0.00000      1146.00       0.00    0.00010    0.00000    0.00000 
   41.0884    2.19503    0.00000      1041.00       0.00    0.00010    0.00000    0.00000 
   41.1278    2.19302    0.00000      1012.00       0.00    0.00010    0.00000    0.00000 
   41.1672    2.19101    0.00000       892.00       0.00    0.00010    0.00000    0.00000 
   41.2197    2.18834    0.00000       845.00       0.00    0.00010    0.00000    0.00000 
   41.2985    2.18434    0.00000       725.00       0.00    0.00010    0.00000    0.00000 
   41.3247    2.18302    0.00000       734.00       0.00    0.00010    0.00000    0.00000 
   41.3904    2.17971    0.00000       701.00       0.00    0.00010    0.00000    0.00000 
   41.4429    2.17707    0.00000       667.00       0.00    0.00010    0.00000    0.00000 
   41.4954    2.17443    0.00000       683.00       0.00    0.00010    0.00000    0.00000 
   41.5348    2.17246    0.00000       721.00       0.00    0.00010    0.00000    0.00000 
   41.5742    2.17049    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   41.6136    2.16853    0.00000       670.00       0.00    0.00010    0.00000    0.00000 
   41.6398    2.16722    0.00000       657.00       0.00    0.00010    0.00000    0.00000 
   41.6924    2.16461    0.00000       677.00       0.00    0.00010    0.00000    0.00000 
   41.7711    2.16071    0.00000       675.00       0.00    0.00010    0.00000    0.00000 
   41.7974    2.15942    0.00000       648.00       0.00    0.00010    0.00000    0.00000 
   41.8368    2.15747    0.00000       664.00       0.00    0.00010    0.00000    0.00000 
   41.8762    2.15554    0.00000       638.00       0.00    0.00010    0.00000    0.00000 
   41.9025    2.15424    0.00000       691.00       0.00    0.00010    0.00000    0.00000 
   41.9681    2.15103    0.00000       709.00       0.00    0.00010    0.00000    0.00000 
   42.0863    2.14526    0.00000       660.00       0.00    0.00010    0.00000    0.00000 
   42.1519    2.14207    0.00000       659.00       0.00    0.00010    0.00000    0.00000 
   42.2176    2.13889    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   42.2438    2.13762    0.00000       630.00       0.00    0.00010    0.00000    0.00000 
   42.2701    2.13635    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   42.3095    2.13446    0.00000       674.00       0.00    0.00010    0.00000    0.00000 
   42.3489    2.13256    0.00000       647.00       0.00    0.00010    0.00000    0.00000 
   42.3751    2.13130    0.00000       656.00       0.00    0.00010    0.00000    0.00000 
   42.4145    2.12941    0.00000       662.00       0.00    0.00010    0.00000    0.00000 
   42.4408    2.12816    0.00000       623.00       0.00    0.00010    0.00000    0.00000 
   42.4933    2.12565    0.00000       665.00       0.00    0.00010    0.00000    0.00000 
   42.5590    2.12252    0.00000       645.00       0.00    0.00010    0.00000    0.00000 
   42.6246    2.11940    0.00000       683.00       0.00    0.00010    0.00000    0.00000 
   42.6509    2.11816    0.00000       697.00       0.00    0.00010    0.00000    0.00000 
   42.7559    2.11320    0.00000       744.00       0.00    0.00010    0.00000    0.00000 
   42.8741    2.10765    0.00000      1287.00       0.00    0.00010    0.00000    0.00000 
   42.9923    2.10213    0.00000      1022.00       0.00    0.00010    0.00000    0.00000 
   43.0710    2.09846    0.00000       723.00       0.00    0.00010    0.00000    0.00000 
   43.1236    2.09603    0.00000       669.00       0.00    0.00010    0.00000    0.00000 
   43.1498    2.09481    0.00000       658.00       0.00    0.00010    0.00000    0.00000 
   43.1761    2.09360    0.00000       661.00       0.00    0.00010    0.00000    0.00000 
   43.2680    2.08937    0.00000       676.00       0.00    0.00010    0.00000    0.00000 
   43.3468    2.08575    0.00000       698.00       0.00    0.00010    0.00000    0.00000 
   43.3730    2.08455    0.00000       679.00       0.00    0.00010    0.00000    0.00000 
   43.3993    2.08335    0.00000       673.00       0.00    0.00010    0.00000    0.00000 
   43.4518    2.08095    0.00000       667.00       0.00    0.00010    0.00000    0.00000 
   43.4912    2.07916    0.00000       647.00       0.00    0.00010    0.00000    0.00000 
   43.5437    2.07677    0.00000       664.00       0.00    0.00010    0.00000    0.00000 
   43.5963    2.07439    0.00000       642.00       0.00    0.00010    0.00000    0.00000 
   43.6356    2.07261    0.00000       639.00       0.00    0.00010    0.00000    0.00000 
   43.6750    2.07083    0.00000       699.00       0.00    0.00010    0.00000    0.00000 
   43.7801    2.06611    0.00000       639.00       0.00    0.00010    0.00000    0.00000 
   43.8326    2.06375    0.00000       655.00       0.00    0.00010    0.00000    0.00000 
   43.8851    2.06141    0.00000       638.00       0.00    0.00010    0.00000    0.00000 
   43.9639    2.05789    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   43.9902    2.05673    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   44.0164    2.05556    0.00000       632.00       0.00    0.00010    0.00000    0.00000 
   44.0689    2.05323    0.00000       646.00       0.00    0.00010    0.00000    0.00000 
   44.1215    2.05091    0.00000       624.00       0.00    0.00010    0.00000    0.00000 
   44.1477    2.04975    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   44.1740    2.04859    0.00000       667.00       0.00    0.00010    0.00000    0.00000 
   44.2659    2.04455    0.00000       657.00       0.00    0.00010    0.00000    0.00000 
   44.2922    2.04340    0.00000       648.00       0.00    0.00010    0.00000    0.00000 
   44.3184    2.04225    0.00000       693.00       0.00    0.00010    0.00000    0.00000 
   44.3709    2.03996    0.00000       642.00       0.00    0.00010    0.00000    0.00000 
   44.4103    2.03824    0.00000       634.00       0.00    0.00010    0.00000    0.00000 
   44.4497    2.03652    0.00000       669.00       0.00    0.00010    0.00000    0.00000 
   44.4760    2.03538    0.00000       649.00       0.00    0.00010    0.00000    0.00000 
   44.5022    2.03424    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   44.5285    2.03310    0.00000       614.00       0.00    0.00010    0.00000    0.00000 
   44.5548    2.03197    0.00000       621.00       0.00    0.00010    0.00000    0.00000 
   44.5810    2.03083    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   44.6204    2.02913    0.00000       639.00       0.00    0.00010    0.00000    0.00000 
   44.6729    2.02687    0.00000       654.00       0.00    0.00010    0.00000    0.00000 
   44.6992    2.02574    0.00000       647.00       0.00    0.00010    0.00000    0.00000 
   44.7255    2.02461    0.00000       594.00       0.00    0.00010    0.00000    0.00000 
   44.7517    2.02348    0.00000       619.00       0.00    0.00010    0.00000    0.00000 
   44.7780    2.02235    0.00000       626.00       0.00    0.00010    0.00000    0.00000 
   44.8042    2.02123    0.00000       627.00       0.00    0.00010    0.00000    0.00000 
   44.8305    2.02011    0.00000       631.00       0.00    0.00010    0.00000    0.00000 
   44.8830    2.01786    0.00000       632.00       0.00    0.00010    0.00000    0.00000 
   44.9093    2.01675    0.00000       679.00       0.00    0.00010    0.00000    0.00000 
   44.9355    2.01563    0.00000       652.00       0.00    0.00010    0.00000    0.00000 
   44.9749    2.01395    0.00000       625.00       0.00    0.00010    0.00000    0.00000 
   45.0275    2.01173    0.00000       616.00       0.00    0.00010    0.00000    0.00000 
   45.1062    2.00840    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   45.1850    2.00508    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   45.2244    2.00342    0.00000       632.00       0.00    0.00010    0.00000    0.00000 
   45.2769    2.00122    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   45.3163    1.99957    0.00000       648.00       0.00    0.00010    0.00000    0.00000 
   45.3557    1.99793    0.00000       641.00       0.00    0.00010    0.00000    0.00000 
   45.3951    1.99629    0.00000       645.00       0.00    0.00010    0.00000    0.00000 
   45.4476    1.99410    0.00000       654.00       0.00    0.00010    0.00000    0.00000 
   45.4870    1.99247    0.00000       627.00       0.00    0.00010    0.00000    0.00000 
   45.5133    1.99138    0.00000       634.00       0.00    0.00010    0.00000    0.00000 
   45.5395    1.99029    0.00000       674.00       0.00    0.00010    0.00000    0.00000 
   45.5921    1.98812    0.00000       618.00       0.00    0.00010    0.00000    0.00000 
   45.6708    1.98487    0.00000       641.00       0.00    0.00010    0.00000    0.00000 
   45.7102    1.98325    0.00000       642.00       0.00    0.00010    0.00000    0.00000 
   45.7628    1.98110    0.00000       655.00       0.00    0.00010    0.00000    0.00000 
   45.8284    1.97841    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   45.8678    1.97681    0.00000       639.00       0.00    0.00010    0.00000    0.00000 
   45.9072    1.97520    0.00000       641.00       0.00    0.00010    0.00000    0.00000 
   45.9334    1.97413    0.00000       636.00       0.00    0.00010    0.00000    0.00000 
   45.9597    1.97307    0.00000       658.00       0.00    0.00010    0.00000    0.00000 
   45.9991    1.97147    0.00000       681.00       0.00    0.00010    0.00000    0.00000 
   46.0254    1.97041    0.00000       699.00       0.00    0.00010    0.00000    0.00000 
   46.0648    1.96881    0.00000       761.00       0.00    0.00010    0.00000    0.00000 
   46.1435    1.96563    0.00000       956.00       0.00    0.00010    0.00000    0.00000 
   46.1698    1.96458    0.00000       928.00       0.00    0.00010    0.00000    0.00000 
   46.2223    1.96247    0.00000       847.00       0.00    0.00010    0.00000    0.00000 
   46.2748    1.96036    0.00000       867.00       0.00    0.00010    0.00000    0.00000 
   46.3142    1.95879    0.00000       832.00       0.00    0.00010    0.00000    0.00000 
   46.3536    1.95721    0.00000       673.00       0.00    0.00010    0.00000    0.00000 
   46.4061    1.95512    0.00000       648.00       0.00    0.00010    0.00000    0.00000 
   46.4587    1.95303    0.00000       617.00       0.00    0.00010    0.00000    0.00000 
   46.4849    1.95199    0.00000       693.00       0.00    0.00010    0.00000    0.00000 
   46.5243    1.95043    0.00000       619.00       0.00    0.00010    0.00000    0.00000 
   46.5637    1.94887    0.00000       647.00       0.00    0.00010    0.00000    0.00000 
   46.5900    1.94783    0.00000       642.00       0.00    0.00010    0.00000    0.00000 
   46.6162    1.94680    0.00000       649.00       0.00    0.00010    0.00000    0.00000 
   46.6687    1.94473    0.00000       631.00       0.00    0.00010    0.00000    0.00000 
   46.7213    1.94266    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   46.7607    1.94112    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   46.8263    1.93855    0.00000       650.00       0.00    0.00010    0.00000    0.00000 
   46.8526    1.93753    0.00000       624.00       0.00    0.00010    0.00000    0.00000 
   46.8788    1.93650    0.00000       618.00       0.00    0.00010    0.00000    0.00000 
   46.9576    1.93344    0.00000       608.00       0.00    0.00010    0.00000    0.00000 
   46.9970    1.93191    0.00000       636.00       0.00    0.00010    0.00000    0.00000 
   47.0233    1.93089    0.00000       638.00       0.00    0.00010    0.00000    0.00000 
   47.0627    1.92937    0.00000       646.00       0.00    0.00010    0.00000    0.00000 
   47.0889    1.92835    0.00000       598.00       0.00    0.00010    0.00000    0.00000 
   47.1677    1.92531    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   47.2202    1.92329    0.00000       656.00       0.00    0.00010    0.00000    0.00000 
   47.2465    1.92229    0.00000       601.00       0.00    0.00010    0.00000    0.00000 
   47.3121    1.91977    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   47.3384    1.91877    0.00000       634.00       0.00    0.00010    0.00000    0.00000 
   47.3778    1.91727    0.00000       626.00       0.00    0.00010    0.00000    0.00000 
   47.4172    1.91576    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   47.4566    1.91427    0.00000       631.00       0.00    0.00010    0.00000    0.00000 
   47.4960    1.91277    0.00000       626.00       0.00    0.00010    0.00000    0.00000 
   47.5222    1.91177    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   47.5616    1.91028    0.00000       613.00       0.00    0.00010    0.00000    0.00000 
   47.5879    1.90929    0.00000       610.00       0.00    0.00010    0.00000    0.00000 
   47.6273    1.90780    0.00000       680.00       0.00    0.00010    0.00000    0.00000 
   47.6535    1.90681    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   47.6929    1.90533    0.00000       630.00       0.00    0.00010    0.00000    0.00000 
   47.7192    1.90434    0.00000       646.00       0.00    0.00010    0.00000    0.00000 
   47.7586    1.90286    0.00000       664.00       0.00    0.00010    0.00000    0.00000 
   47.8111    1.90090    0.00000       620.00       0.00    0.00010    0.00000    0.00000 
   47.8636    1.89893    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   47.9293    1.89648    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   47.9555    1.89551    0.00000       616.00       0.00    0.00010    0.00000    0.00000 
   47.9818    1.89453    0.00000       620.00       0.00    0.00010    0.00000    0.00000 
   48.0212    1.89307    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   48.0606    1.89161    0.00000       605.00       0.00    0.00010    0.00000    0.00000 
   48.1262    1.88918    0.00000       637.00       0.00    0.00010    0.00000    0.00000 
   48.1656    1.88773    0.00000       619.00       0.00    0.00010    0.00000    0.00000 
   48.2050    1.88628    0.00000       650.00       0.00    0.00010    0.00000    0.00000 
   48.2444    1.88483    0.00000       612.00       0.00    0.00010    0.00000    0.00000 
   48.2706    1.88387    0.00000       639.00       0.00    0.00010    0.00000    0.00000 
   48.3363    1.88146    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   48.3626    1.88050    0.00000       613.00       0.00    0.00010    0.00000    0.00000 
   48.4151    1.87858    0.00000       637.00       0.00    0.00010    0.00000    0.00000 
   48.4413    1.87763    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   48.4676    1.87667    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   48.5070    1.87524    0.00000       628.00       0.00    0.00010    0.00000    0.00000 
   48.5332    1.87429    0.00000       633.00       0.00    0.00010    0.00000    0.00000 
   48.5858    1.87238    0.00000       645.00       0.00    0.00010    0.00000    0.00000 
   48.6383    1.87048    0.00000       675.00       0.00    0.00010    0.00000    0.00000 
   48.6777    1.86906    0.00000       666.00       0.00    0.00010    0.00000    0.00000 
   48.7171    1.86764    0.00000       609.00       0.00    0.00010    0.00000    0.00000 
   48.7565    1.86623    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   48.7959    1.86481    0.00000       670.00       0.00    0.00010    0.00000    0.00000 
   48.8352    1.86340    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   48.8746    1.86199    0.00000       609.00       0.00    0.00010    0.00000    0.00000 
   48.9140    1.86058    0.00000       703.00       0.00    0.00010    0.00000    0.00000 
   48.9403    1.85964    0.00000       660.00       0.00    0.00010    0.00000    0.00000 
   48.9797    1.85824    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   49.0453    1.85591    0.00000       604.00       0.00    0.00010    0.00000    0.00000 
   49.0847    1.85451    0.00000       645.00       0.00    0.00010    0.00000    0.00000 
   49.1241    1.85311    0.00000       643.00       0.00    0.00010    0.00000    0.00000 
   49.1504    1.85219    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   49.1766    1.85126    0.00000       652.00       0.00    0.00010    0.00000    0.00000 
   49.2029    1.85033    0.00000       611.00       0.00    0.00010    0.00000    0.00000 
   49.2291    1.84941    0.00000       607.00       0.00    0.00010    0.00000    0.00000 
   49.2554    1.84848    0.00000       626.00       0.00    0.00010    0.00000    0.00000 
   49.3079    1.84664    0.00000       623.00       0.00    0.00010    0.00000    0.00000 
   49.3736    1.84433    0.00000       626.00       0.00    0.00010    0.00000    0.00000 
   49.3998    1.84341    0.00000       631.00       0.00    0.00010    0.00000    0.00000 
   49.4261    1.84250    0.00000       607.00       0.00    0.00010    0.00000    0.00000 
   49.4786    1.84066    0.00000       620.00       0.00    0.00010    0.00000    0.00000 
   49.5049    1.83975    0.00000       634.00       0.00    0.00010    0.00000    0.00000 
   49.5311    1.83883    0.00000       605.00       0.00    0.00010    0.00000    0.00000 
   49.5705    1.83747    0.00000       612.00       0.00    0.00010    0.00000    0.00000 
   49.5968    1.83655    0.00000       628.00       0.00    0.00010    0.00000    0.00000 
   49.6231    1.83564    0.00000       618.00       0.00    0.00010    0.00000    0.00000 
   49.6493    1.83473    0.00000       606.00       0.00    0.00010    0.00000    0.00000 
   49.6887    1.83337    0.00000       613.00       0.00    0.00010    0.00000    0.00000 
   49.7412    1.83156    0.00000       669.00       0.00    0.00010    0.00000    0.00000 
   49.8069    1.82930    0.00000       616.00       0.00    0.00010    0.00000    0.00000 
   49.8331    1.82840    0.00000       594.00       0.00    0.00010    0.00000    0.00000 
   49.8594    1.82749    0.00000       646.00       0.00    0.00010    0.00000    0.00000 
   49.8857    1.82659    0.00000       639.00       0.00    0.00010    0.00000    0.00000 
   49.9251    1.82525    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   49.9644    1.82390    0.00000       676.00       0.00    0.00010    0.00000    0.00000 
   49.9907    1.82300    0.00000       612.00       0.00    0.00010    0.00000    0.00000 
   50.0170    1.82211    0.00000       616.00       0.00    0.00010    0.00000    0.00000 
   50.0432    1.82121    0.00000       620.00       0.00    0.00010    0.00000    0.00000 
   50.0695    1.82032    0.00000       669.00       0.00    0.00010    0.00000    0.00000 
   50.1089    1.81898    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   50.1351    1.81809    0.00000       647.00       0.00    0.00010    0.00000    0.00000 
   50.2139    1.81542    0.00000       628.00       0.00    0.00010    0.00000    0.00000 
   50.2402    1.81453    0.00000       653.00       0.00    0.00010    0.00000    0.00000 
   50.2664    1.81365    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   50.3058    1.81232    0.00000       603.00       0.00    0.00010    0.00000    0.00000 
   50.3452    1.81099    0.00000       610.00       0.00    0.00010    0.00000    0.00000 
   50.3715    1.81011    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   50.4503    1.80747    0.00000       597.00       0.00    0.00010    0.00000    0.00000 
   50.4765    1.80659    0.00000       623.00       0.00    0.00010    0.00000    0.00000 
   50.5159    1.80527    0.00000       640.00       0.00    0.00010    0.00000    0.00000 
   50.5422    1.80440    0.00000       649.00       0.00    0.00010    0.00000    0.00000 
   50.5816    1.80308    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   50.6078    1.80221    0.00000       599.00       0.00    0.00010    0.00000    0.00000 
   50.6341    1.80134    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   50.6997    1.79916    0.00000       635.00       0.00    0.00010    0.00000    0.00000 
   50.7785    1.79655    0.00000       631.00       0.00    0.00010    0.00000    0.00000 
   50.8310    1.79482    0.00000       607.00       0.00    0.00010    0.00000    0.00000 
   50.8573    1.79395    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   50.8836    1.79309    0.00000       631.00       0.00    0.00010    0.00000    0.00000 
   50.9098    1.79223    0.00000       606.00       0.00    0.00010    0.00000    0.00000 
   50.9361    1.79136    0.00000       594.00       0.00    0.00010    0.00000    0.00000 
   50.9886    1.78964    0.00000       640.00       0.00    0.00010    0.00000    0.00000 
   51.0149    1.78878    0.00000       603.00       0.00    0.00010    0.00000    0.00000 
   51.0674    1.78707    0.00000       621.00       0.00    0.00010    0.00000    0.00000 
   51.0936    1.78621    0.00000       632.00       0.00    0.00010    0.00000    0.00000 
   51.1330    1.78493    0.00000       616.00       0.00    0.00010    0.00000    0.00000 
   51.1724    1.78364    0.00000       604.00       0.00    0.00010    0.00000    0.00000 
   51.1987    1.78279    0.00000       602.00       0.00    0.00010    0.00000    0.00000 
   51.2643    1.78066    0.00000       634.00       0.00    0.00010    0.00000    0.00000 
   51.3037    1.77939    0.00000       623.00       0.00    0.00010    0.00000    0.00000 
   51.3431    1.77811    0.00000       651.00       0.00    0.00010    0.00000    0.00000 
   51.3694    1.77727    0.00000       589.00       0.00    0.00010    0.00000    0.00000 
   51.4088    1.77600    0.00000       617.00       0.00    0.00010    0.00000    0.00000 
   51.4482    1.77473    0.00000       604.00       0.00    0.00010    0.00000    0.00000 
   51.4876    1.77346    0.00000       611.00       0.00    0.00010    0.00000    0.00000 
   51.5138    1.77262    0.00000       638.00       0.00    0.00010    0.00000    0.00000 
   51.5532    1.77136    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   51.5926    1.77010    0.00000       609.00       0.00    0.00010    0.00000    0.00000 
   51.6189    1.76926    0.00000       621.00       0.00    0.00010    0.00000    0.00000 
   51.6976    1.76675    0.00000       595.00       0.00    0.00010    0.00000    0.00000 
   51.7633    1.76466    0.00000       612.00       0.00    0.00010    0.00000    0.00000 
   51.7896    1.76383    0.00000       607.00       0.00    0.00010    0.00000    0.00000 
   51.8158    1.76300    0.00000       612.00       0.00    0.00010    0.00000    0.00000 
   51.8552    1.76175    0.00000       620.00       0.00    0.00010    0.00000    0.00000 
   51.8815    1.76092    0.00000       591.00       0.00    0.00010    0.00000    0.00000 
   51.9077    1.76009    0.00000       621.00       0.00    0.00010    0.00000    0.00000 
   51.9602    1.75844    0.00000       632.00       0.00    0.00010    0.00000    0.00000 
   51.9865    1.75761    0.00000       612.00       0.00    0.00010    0.00000    0.00000 
   52.0128    1.75679    0.00000       595.00       0.00    0.00010    0.00000    0.00000 
   52.0390    1.75596    0.00000       642.00       0.00    0.00010    0.00000    0.00000 
   52.0653    1.75514    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   52.0916    1.75431    0.00000       634.00       0.00    0.00010    0.00000    0.00000 
   52.1178    1.75349    0.00000       579.00       0.00    0.00010    0.00000    0.00000 
   52.1441    1.75267    0.00000       563.00       0.00    0.00010    0.00000    0.00000 
   52.1703    1.75185    0.00000       581.00       0.00    0.00010    0.00000    0.00000 
   52.1966    1.75103    0.00000       619.00       0.00    0.00010    0.00000    0.00000 
   52.2622    1.74898    0.00000       609.00       0.00    0.00010    0.00000    0.00000 
   52.3016    1.74776    0.00000       643.00       0.00    0.00010    0.00000    0.00000 
   52.3279    1.74694    0.00000       636.00       0.00    0.00010    0.00000    0.00000 
   52.3542    1.74613    0.00000       608.00       0.00    0.00010    0.00000    0.00000 
   52.3804    1.74532    0.00000       599.00       0.00    0.00010    0.00000    0.00000 
   52.4067    1.74450    0.00000       627.00       0.00    0.00010    0.00000    0.00000 
   52.4329    1.74369    0.00000       638.00       0.00    0.00010    0.00000    0.00000 
   52.4723    1.74248    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   52.5117    1.74126    0.00000       620.00       0.00    0.00010    0.00000    0.00000 
   52.5511    1.74005    0.00000       615.00       0.00    0.00010    0.00000    0.00000 
   52.5905    1.73884    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   52.6299    1.73763    0.00000       614.00       0.00    0.00010    0.00000    0.00000 
   52.6562    1.73682    0.00000       636.00       0.00    0.00010    0.00000    0.00000 
   52.7087    1.73522    0.00000       600.00       0.00    0.00010    0.00000    0.00000 
   52.7481    1.73401    0.00000       590.00       0.00    0.00010    0.00000    0.00000 
   52.8137    1.73201    0.00000       603.00       0.00    0.00010    0.00000    0.00000 
   52.8400    1.73121    0.00000       586.00       0.00    0.00010    0.00000    0.00000 
   52.8662    1.73042    0.00000       601.00       0.00    0.00010    0.00000    0.00000 
   52.9056    1.72922    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   52.9844    1.72684    0.00000       645.00       0.00    0.00010    0.00000    0.00000 
   53.0107    1.72604    0.00000       595.00       0.00    0.00010    0.00000    0.00000 
   53.0369    1.72525    0.00000       624.00       0.00    0.00010    0.00000    0.00000 
   53.0632    1.72446    0.00000       629.00       0.00    0.00010    0.00000    0.00000 
   53.1026    1.72327    0.00000       608.00       0.00    0.00010    0.00000    0.00000 
   53.1288    1.72248    0.00000       593.00       0.00    0.00010    0.00000    0.00000 
   53.1814    1.72090    0.00000       623.00       0.00    0.00010    0.00000    0.00000 
   53.2470    1.71894    0.00000       637.00       0.00    0.00010    0.00000    0.00000 
   53.2864    1.71776    0.00000       622.00       0.00    0.00010    0.00000    0.00000 
   53.3127    1.71697    0.00000       628.00       0.00    0.00010    0.00000    0.00000 
   53.3389    1.71619    0.00000       613.00       0.00    0.00010    0.00000    0.00000 
   53.3652    1.71541    0.00000       602.00       0.00    0.00010    0.00000    0.00000 
   53.4046    1.71424    0.00000       585.00       0.00    0.00010    0.00000    0.00000 
