pos	int
50.3905	3.00
50.4035	5.00
50.4165	5.00
50.4295	9.00
50.4425	9.00
50.4555	13.00
50.4685	6.00
50.4815	3.00
50.4945	8.00
50.5075	14.00
50.5205	10.00
50.5335	7.00
50.5465	6.00
50.5595	5.00
50.5725	6.00
50.5855	8.00
50.5985	8.00
50.6115	3.00
50.6245	7.00
50.6375	5.00
50.6504	3.00
50.6634	7.00
50.6764	0.00
50.6894	7.00
50.7024	8.00
50.7154	9.00
50.7284	3.00
50.7414	5.00
50.7544	1.00
50.7674	5.00
50.7804	8.00
50.7934	5.00
50.8064	7.00
50.8194	5.00
50.8324	10.00
50.8454	10.00
50.8584	4.00
50.8714	5.00
50.8844	6.00
50.8974	11.00
50.9104	8.00
50.9234	4.00
50.9364	11.00
50.9494	11.00
50.9624	10.00
50.9754	9.00
50.9884	9.00
51.0014	9.00
51.0144	11.00
51.0274	7.00
51.0404	4.00
51.0534	4.00
51.0664	12.00
51.0794	13.00
51.0924	10.00
51.1054	6.00
51.1184	5.00
51.1314	8.00
51.1444	11.00
51.1574	10.00
51.1704	7.00
51.1834	7.00
51.1963	6.00
51.2093	8.00
51.2223	10.00
51.2353	8.00
51.2483	6.00
51.2613	10.00
51.2743	13.00
51.2873	13.00
51.3003	11.00
51.3133	6.00
51.3263	3.00
51.3393	4.00
51.3523	7.00
51.3653	8.00
51.3783	7.00
51.3913	6.00
51.4043	7.00
51.4173	8.00
51.4303	9.00
51.4433	7.00
51.4563	5.00
51.4693	6.00
51.4823	10.00
51.4953	13.00
51.5083	8.00
51.5213	6.00
51.5343	8.00
51.5473	8.00
51.5603	7.00
51.5733	8.00
51.5863	5.00
51.5993	7.00
51.6123	10.00
51.6253	9.00
51.6383	5.00
51.6513	7.00
51.6643	5.00
51.6773	7.00
51.6903	7.00
51.7033	4.00
51.7163	7.00
51.7292	7.00
51.7422	6.00
51.7552	3.00
51.7682	5.00
51.7812	8.00
51.7942	7.00
51.8072	7.00
51.8202	5.00
51.8332	6.00
51.8462	7.00
51.8592	15.00
51.8722	11.00
51.8852	12.00
51.8982	3.00
51.9112	7.00
51.9242	9.00
51.9372	6.00
51.9502	6.00
51.9632	1.00
51.9762	2.00
51.9892	12.00
52.0022	6.00
52.0152	9.00
52.0282	11.00
52.0412	7.00
52.0542	7.00
52.0672	9.00
52.0802	9.00
52.0932	10.00
52.1062	8.00
52.1192	9.00
52.1322	5.00
52.1452	6.00
52.1582	4.00
52.1712	7.00
52.1842	9.00
52.1972	9.00
52.2102	4.00
52.2232	7.00
52.2362	7.00
52.2492	7.00
52.2622	8.00
52.2751	7.00
52.2881	5.00
52.3011	6.00
52.3141	6.00
52.3271	12.00
52.3401	10.00
52.3531	8.00
52.3661	11.00
52.3791	10.00
52.3921	9.00
52.4051	6.00
52.4181	3.00
52.4311	5.00
52.4441	5.00
52.4571	6.00
52.4701	8.00
52.4831	11.00
52.4961	9.00
52.5091	5.00
52.5221	5.00
52.5351	7.00
52.5481	8.00
52.5611	11.00
52.5741	9.00
52.5871	8.00
52.6001	10.00
52.6131	8.00
52.6261	9.00
52.6391	8.00
52.6521	10.00
52.6651	10.00
52.6781	5.00
52.6911	5.00
52.7041	9.00
52.7171	13.00
52.7301	15.00
52.7431	8.00
52.7561	4.00
52.7691	8.00
52.7821	9.00
52.7951	7.00
52.8080	6.00
52.8210	11.00
52.8340	10.00
52.8470	10.00
52.8600	9.00
52.8730	8.00
52.8860	9.00
52.8990	9.00
52.9120	6.00
52.9250	2.00
52.9380	5.00
52.9510	5.00
52.9640	7.00
52.9770	6.00
52.9900	6.00
53.0030	8.00
53.0160	9.00
53.0290	5.00
53.0420	5.00
53.0550	10.00
53.0680	8.00
53.0810	6.00
53.0940	2.00
53.1070	3.00
53.1200	6.00
53.1330	7.00
53.1460	4.00
53.1590	6.00
53.1720	6.00
53.1850	14.00
53.1980	11.00
53.2110	14.00
53.2240	11.00
53.2370	14.00
53.2500	12.00
53.2630	12.00
53.2760	9.00
53.2890	8.00
53.3020	20.00
53.3150	13.00
53.3280	10.00
53.3409	20.00
53.3539	19.00
53.3669	23.00
53.3799	25.00
53.3929	20.00
53.4059	23.00
53.4189	20.00
53.4319	26.00
53.4449	26.00
53.4579	37.00
53.4709	42.00
53.4839	47.00
53.4969	66.00
53.5099	65.00
53.5229	65.00
53.5359	67.00
53.5489	62.00
53.5619	53.00
53.5749	46.00
53.5879	46.00
53.6009	59.00
53.6139	58.00
53.6269	63.00
53.6399	57.00
53.6529	58.00
53.6659	63.00
53.6789	63.00
53.6919	63.00
53.7049	51.00
53.7179	50.00
53.7309	38.00
53.7439	33.00
53.7569	30.00
53.7699	26.00
53.7829	24.00
53.7959	19.00
53.8089	24.00
53.8219	24.00
53.8349	21.00
53.8479	19.00
53.8609	19.00
53.8739	21.00
53.8868	21.00
53.8998	17.00
53.9128	12.00
53.9258	15.00
53.9388	15.00
53.9518	13.00
53.9648	11.00
53.9778	12.00
53.9908	12.00
54.0038	6.00
54.0168	8.00
54.0298	10.00
54.0428	3.00
54.0558	6.00
54.0688	7.00
54.0818	6.00
54.0948	10.00
54.1078	11.00
54.1208	5.00
54.1338	7.00
54.1468	12.00
54.1598	12.00
54.1728	9.00
54.1858	5.00
54.1988	6.00
54.2118	7.00
54.2248	6.00
54.2378	7.00
54.2508	9.00
54.2638	10.00
54.2768	7.00
54.2898	6.00
54.3028	7.00
54.3158	11.00
54.3288	9.00
54.3418	8.00
54.3548	10.00
54.3678	9.00
54.3808	8.00
54.3938	10.00
54.4068	5.00
54.4197	4.00
54.4327	5.00
54.4457	6.00
54.4587	2.00
54.4717	9.00
54.4847	4.00
54.4977	5.00
54.5107	4.00
54.5237	8.00
54.5367	13.00
54.5497	11.00
54.5627	7.00
54.5757	4.00
54.5887	10.00
54.6017	7.00
54.6147	13.00
54.6277	9.00
54.6407	3.00
54.6537	7.00
54.6667	12.00
54.6797	9.00
54.6927	5.00
54.7057	7.00
54.7187	4.00
54.7317	5.00
54.7447	7.00
54.7577	10.00
54.7707	9.00
54.7837	4.00
54.7967	8.00
54.8097	11.00
54.8227	5.00
54.8357	3.00
54.8487	8.00
54.8617	7.00
54.8747	10.00
54.8877	10.00
54.9007	12.00
54.9137	11.00
54.9267	17.00
54.9397	20.00
54.9527	20.00
54.9656	28.00
54.9786	23.00
54.9916	21.00
55.0046	26.00
55.0176	34.00
55.0306	34.00
55.0436	32.00
55.0566	33.00
55.0696	22.00
55.0826	18.00
55.0956	18.00
55.1086	21.00
55.1216	24.00
55.1346	22.00
55.1476	20.00
55.1606	22.00
55.1736	23.00
55.1866	16.00
55.1996	16.00
55.2126	21.00
55.2256	20.00
55.2386	18.00
55.2516	15.00
55.2646	12.00
55.2776	12.00
55.2906	9.00
55.3036	9.00
55.3166	7.00
55.3296	7.00
55.3426	10.00
55.3556	10.00
55.3686	9.00
55.3816	10.00
55.3946	8.00
55.4076	7.00
55.4206	7.00
55.4336	6.00
55.4466	9.00
55.4596	7.00
55.4726	8.00
55.4856	6.00
55.4985	7.00
55.5115	5.00
55.5245	2.00
55.5375	5.00
55.5505	7.00
55.5635	5.00
55.5765	6.00
55.5895	5.00
55.6025	5.00
55.6155	5.00
55.6285	6.00
55.6415	9.00
55.6545	6.00
55.6675	5.00
55.6805	3.00
55.6935	5.00
55.7065	3.00
55.7195	5.00
55.7325	4.00
55.7455	4.00
55.7585	6.00
55.7715	10.00
55.7845	12.00
55.7975	12.00
55.8105	9.00
55.8235	8.00
55.8365	6.00
55.8495	7.00
55.8625	5.00
55.8755	10.00
55.8885	7.00
55.9015	10.00
55.9145	10.00
55.9275	7.00
55.9405	5.00
55.9535	7.00
55.9665	11.00
55.9795	6.00
55.9925	5.00
56.0055	5.00
56.0185	8.00
56.0315	7.00
56.0444	8.00
56.0574	6.00
56.0704	2.00
56.0834	5.00
56.0964	5.00
56.1094	7.00
56.1224	12.00
56.1354	11.00
56.1484	4.00
56.1614	1.00
56.1744	9.00
56.1874	6.00
56.2004	8.00
56.2134	6.00
56.2264	8.00
56.2394	12.00
56.2524	10.00
56.2654	10.00
56.2784	9.00
56.2914	6.00
56.3044	5.00
56.3174	7.00
56.3304	6.00
56.3434	8.00
56.3564	5.00
56.3694	7.00
56.3824	8.00
56.3954	7.00
56.4084	7.00
56.4214	5.00
56.4344	6.00
56.4474	7.00
56.4604	7.00
56.4734	7.00
56.4864	7.00
56.4994	7.00
56.5124	5.00
56.5254	4.00
56.5384	5.00
56.5514	2.00
56.5644	3.00
56.5773	6.00
56.5903	8.00
56.6033	8.00
56.6163	5.00
56.6293	7.00
56.6423	8.00
56.6553	6.00
56.6683	4.00
56.6813	3.00
56.6943	2.00
56.7073	3.00
56.7203	5.00
56.7333	4.00
56.7463	4.00
56.7593	5.00
56.7723	4.00
56.7853	5.00
56.7983	7.00
56.8113	6.00
56.8243	3.00
56.8373	2.00
56.8503	5.00
56.8633	9.00
56.8763	5.00
56.8893	4.00
56.9023	6.00
56.9153	6.00
56.9283	5.00
56.9413	7.00
56.9543	9.00
56.9673	13.00
56.9803	5.00
56.9933	10.00
57.0063	10.00
57.0193	6.00
57.0323	3.00
57.0453	6.00
57.0583	6.00
57.0713	2.00
57.0843	9.00
57.0973	10.00
57.1102	4.00
57.1232	5.00
57.1362	8.00
57.1492	12.00
57.1622	6.00
57.1752	4.00
57.1882	6.00
57.2012	2.00
57.2142	9.00
57.2272	7.00
57.2402	5.00
57.2532	9.00
57.2662	11.00
57.2792	2.00
57.2922	5.00
57.3052	5.00
57.3182	2.00
57.3312	9.00
57.3442	11.00
57.3572	8.00
57.3702	11.00
57.3832	9.00
57.3962	12.00
57.4092	4.00
57.4222	2.00
57.4352	3.00
57.4482	5.00
57.4612	3.00
57.4742	7.00
57.4872	4.00
57.5002	2.00
57.5132	4.00
57.5262	10.00
57.5392	9.00
57.5522	7.00
57.5652	7.00
57.5782	4.00
57.5912	2.00
57.6042	4.00
57.6172	4.00
57.6302	5.00
57.6432	3.00
57.6561	2.00
57.6691	5.00
57.6821	9.00
57.6951	9.00
57.7081	8.00
57.7211	8.00
57.7341	8.00
57.7471	8.00
57.7601	8.00
57.7731	7.00
57.7861	5.00
57.7991	5.00
57.8121	7.00
57.8251	5.00
57.8381	3.00
57.8511	7.00
57.8641	8.00
57.8771	6.00
57.8901	7.00
57.9031	9.00
57.9161	6.00
57.9291	3.00
57.9421	4.00
57.9551	7.00
57.9681	7.00
57.9811	5.00
57.9941	2.00
58.0071	2.00
58.0201	8.00
58.0331	9.00
58.0461	5.00
58.0591	5.00
58.0721	7.00
58.0851	7.00
58.0981	2.00
58.1111	3.00
58.1241	7.00
58.1371	8.00
58.1501	12.00
58.1631	10.00
58.1761	9.00
58.1890	6.00
58.2020	3.00
58.2150	5.00
58.2280	6.00
58.2410	12.00
58.2540	7.00
58.2670	8.00
58.2800	7.00
58.2930	4.00
58.3060	2.00
58.3190	6.00
58.3320	8.00
58.3450	9.00
58.3580	4.00
58.3710	3.00
58.3840	3.00
58.3970	3.00
58.4100	2.00
58.4230	8.00
58.4360	2.00
58.4490	9.00
58.4620	13.00
58.4750	4.00
58.4880	6.00
58.5010	11.00
58.5140	8.00
58.5270	4.00
58.5400	7.00
58.5530	12.00
58.5660	9.00
58.5790	3.00
58.5920	7.00
58.6050	8.00
58.6180	4.00
58.6310	6.00
58.6440	4.00
58.6570	7.00
58.6700	5.00
58.6830	5.00
58.6960	4.00
58.7090	7.00
58.7220	11.00
58.7349	6.00
58.7479	4.00
58.7609	6.00
58.7739	5.00
58.7869	6.00
58.7999	7.00
58.8129	6.00
58.8259	3.00
58.8389	6.00
58.8519	7.00
58.8649	8.00
58.8779	5.00
58.8909	6.00
58.9039	6.00
58.9169	5.00
58.9299	6.00
58.9429	7.00
58.9559	9.00
58.9689	8.00
58.9819	4.00
58.9949	5.00
59.0079	8.00
59.0209	8.00
59.0339	5.00
59.0469	3.00
59.0599	4.00
59.0729	6.00
59.0859	6.00
59.0989	5.00
59.1119	4.00
59.1249	4.00
59.1379	6.00
59.1509	6.00
59.1639	3.00
59.1769	4.00
59.1899	7.00
59.2029	8.00
59.2159	7.00
59.2289	8.00
59.2419	5.00
59.2549	3.00
59.2678	7.00
59.2808	7.00
59.2938	2.00
59.3068	3.00
59.3198	2.00
59.3328	4.00
59.3458	7.00
59.3588	10.00
59.3718	9.00
59.3848	7.00
59.3978	10.00
59.4108	10.00
59.4238	5.00
59.4368	9.00
59.4498	10.00
59.4628	9.00
59.4758	8.00
59.4888	6.00
59.5018	5.00
59.5148	8.00
59.5278	7.00
59.5408	3.00
59.5538	6.00
59.5668	8.00
59.5798	8.00
59.5928	5.00
59.6058	7.00
59.6188	7.00
59.6318	4.00
59.6448	6.00
59.6578	11.00
59.6708	6.00
59.6838	10.00
59.6968	6.00
59.7098	7.00
59.7228	5.00
59.7358	2.00
59.7488	6.00
59.7618	8.00
59.7748	4.00
59.7878	9.00
59.8007	6.00
59.8137	7.00
59.8267	4.00
59.8397	7.00
59.8527	5.00
59.8657	3.00
59.8787	2.00
59.8917	8.00
59.9047	6.00
59.9177	10.00
59.9307	8.00
59.9437	4.00
59.9567	12.00
59.9697	8.00
59.9827	5.00
59.9957	3.00
60.0087	6.00
60.0217	5.00
60.0347	3.00
60.0477	2.00
60.0607	4.00
60.0737	4.00
60.0867	9.00
60.0997	9.00
60.1127	4.00
60.1257	4.00
60.1387	4.00
60.1517	7.00
60.1647	3.00
60.1777	4.00
60.1907	6.00
60.2037	11.00
60.2167	6.00
60.2297	5.00
60.2427	7.00
60.2557	4.00
60.2687	5.00
60.2817	7.00
60.2947	6.00
60.3077	7.00
60.3207	5.00
60.3337	5.00
60.3466	9.00
60.3596	7.00
60.3726	5.00
60.3856	7.00
60.3986	8.00
60.4116	9.00
60.4246	9.00
60.4376	6.00
60.4506	4.00
60.4636	3.00
60.4766	2.00
60.4896	3.00
60.5026	6.00
60.5156	7.00
60.5286	8.00
60.5416	7.00
60.5546	4.00
60.5676	3.00
60.5806	3.00
60.5936	4.00
60.6066	6.00
60.6196	4.00
60.6326	1.00
60.6456	3.00
60.6586	6.00
60.6716	3.00
60.6846	4.00
60.6976	5.00
60.7106	6.00
60.7236	3.00
60.7366	5.00
60.7496	3.00
60.7626	2.00
60.7756	4.00
60.7886	8.00
60.8016	7.00
60.8146	3.00
60.8276	4.00
60.8406	4.00
60.8536	9.00
60.8666	4.00
60.8795	5.00
60.8925	6.00
60.9055	7.00
60.9185	4.00
60.9315	7.00
60.9445	6.00
60.9575	4.00
60.9705	4.00
60.9835	6.00
60.9965	3.00
61.0095	3.00
61.0225	7.00
61.0355	3.00
61.0485	5.00
61.0615	8.00
61.0745	4.00
61.0875	8.00
61.1005	8.00
61.1135	2.00
61.1265	10.00
61.1395	5.00
61.1525	6.00
61.1655	3.00
61.1785	5.00
61.1915	6.00
61.2045	9.00
61.2175	6.00
61.2305	7.00
61.2435	7.00
61.2565	4.00
61.2695	4.00
61.2825	3.00
61.2955	8.00
61.3085	6.00
61.3215	5.00
61.3345	6.00
61.3475	4.00
61.3605	5.00
61.3735	4.00
61.3865	6.00
61.3995	4.00
61.4125	1.00
61.4254	3.00
61.4384	3.00
61.4514	4.00
61.4644	5.00
61.4774	5.00
61.4904	2.00
61.5034	7.00
61.5164	5.00
61.5294	5.00
61.5424	5.00
61.5554	3.00
61.5684	7.00
61.5814	8.00
61.5944	7.00
61.6074	4.00
61.6204	4.00
61.6334	4.00
61.6464	5.00
61.6594	7.00
61.6724	9.00
61.6854	11.00
61.6984	8.00
61.7114	3.00
61.7244	7.00
61.7374	10.00
61.7504	7.00
61.7634	8.00
61.7764	9.00
61.7894	5.00
61.8024	3.00
61.8154	6.00
61.8284	10.00
61.8414	9.00
61.8544	6.00
61.8674	6.00
61.8804	6.00
61.8934	7.00
61.9064	12.00
61.9194	12.00
61.9324	13.00
61.9454	10.00
61.9583	5.00
61.9713	6.00
61.9843	11.00
61.9973	12.00
62.0103	12.00
62.0233	9.00
62.0363	7.00
62.0493	12.00
62.0623	13.00
62.0753	6.00
62.0883	9.00
62.1013	8.00
62.1143	10.00
62.1273	8.00
62.1403	7.00
62.1533	5.00
62.1663	5.00
62.1793	11.00
62.1923	7.00
62.2053	8.00
62.2183	7.00
62.2313	2.00
62.2443	7.00
62.2573	6.00
62.2703	5.00
62.2833	9.00
62.2963	10.00
62.3093	11.00
62.3223	5.00
62.3353	10.00
62.3483	9.00
62.3613	10.00
62.3743	10.00
62.3873	10.00
62.4003	5.00
62.4133	9.00
62.4263	17.00
62.4393	16.00
62.4523	14.00
62.4653	19.00
62.4783	27.00
62.4913	27.00
62.5042	22.00
62.5172	29.00
62.5302	20.00
62.5432	18.00
62.5562	18.00
62.5692	16.00
62.5822	24.00
62.5952	10.00
62.6082	10.00
62.6212	12.00
62.6342	17.00
62.6472	16.00
62.6602	14.00
62.6732	13.00
62.6862	15.00
62.6992	14.00
62.7122	19.00
62.7252	16.00
62.7382	15.00
62.7512	11.00
62.7642	6.00
62.7772	6.00
62.7902	7.00
62.8032	7.00
62.8162	4.00
62.8292	4.00
62.8422	5.00
62.8552	6.00
62.8682	6.00
62.8812	5.00
62.8942	7.00
62.9072	6.00
62.9202	3.00
62.9332	5.00
62.9462	7.00
62.9592	8.00
62.9722	6.00
62.9852	5.00
62.9982	6.00
63.0112	7.00
63.0242	10.00
63.0371	13.00
63.0501	8.00
63.0631	3.00
63.0761	6.00
63.0891	8.00
63.1021	5.00
63.1151	6.00
63.1281	8.00
63.1411	7.00
63.1541	5.00
63.1671	4.00
63.1801	3.00
63.1931	5.00
63.2061	5.00
63.2191	3.00
63.2321	4.00
63.2451	4.00
63.2581	3.00
63.2711	2.00
63.2841	4.00
63.2971	6.00
63.3101	7.00
63.3231	6.00
63.3361	7.00
63.3491	4.00
63.3621	6.00
63.3751	8.00
63.3881	7.00
63.4011	8.00
63.4141	5.00
63.4271	8.00
63.4401	10.00
63.4531	9.00
63.4661	5.00
63.4791	4.00
63.4921	7.00
63.5051	17.00
63.5181	8.00
63.5311	13.00
63.5441	11.00
63.5571	9.00
63.5700	4.00
63.5830	10.00
63.5960	14.00
63.6090	15.00
63.6220	17.00
63.6350	20.00
63.6480	21.00
63.6610	23.00
63.6740	16.00
63.6870	19.00
63.7000	13.00
63.7130	20.00
63.7260	15.00
63.7390	13.00
63.7520	6.00
63.7650	11.00
63.7780	6.00
63.7910	14.00
63.8040	18.00
63.8170	10.00
63.8300	19.00
63.8430	19.00
63.8560	10.00
63.8690	12.00
63.8820	15.00
63.8950	12.00
63.9080	6.00
63.9210	3.00
63.9340	5.00
63.9470	6.00
63.9600	8.00
63.9730	6.00
63.9860	8.00
63.9990	4.00
64.0120	11.00
64.0250	8.00
64.0380	7.00
64.0510	4.00
64.0640	10.00
64.0770	11.00
64.0900	7.00
64.1030	5.00
64.1159	7.00
64.1289	7.00
64.1419	7.00
64.1549	4.00
64.1679	4.00
64.1809	6.00
64.1939	4.00
64.2069	3.00
64.2199	5.00
64.2329	4.00
64.2459	2.00
64.2589	3.00
64.2719	6.00
64.2849	7.00
64.2979	8.00
64.3109	7.00
64.3239	6.00
64.3369	6.00
64.3499	7.00
64.3629	5.00
64.3759	4.00
64.3889	5.00
64.4019	6.00
64.4149	6.00
64.4279	7.00
64.4409	10.00
64.4539	9.00
64.4669	5.00
64.4799	3.00
64.4929	4.00
64.5059	4.00
64.5189	4.00
64.5319	5.00
64.5449	6.00
64.5579	5.00
64.5709	3.00
64.5839	6.00
64.5969	5.00
64.6099	5.00
64.6229	6.00
64.6359	5.00
64.6488	4.00
64.6618	5.00
64.6748	3.00
64.6878	7.00
64.7008	9.00
64.7138	9.00
64.7268	4.00
64.7398	4.00
64.7528	8.00
64.7658	9.00
64.7788	6.00
64.7918	8.00
64.8048	6.00
64.8178	3.00
64.8308	5.00
64.8438	8.00
64.8568	4.00
64.8698	7.00
64.8828	5.00
64.8958	3.00
64.9088	7.00
64.9218	4.00
64.9348	8.00
64.9478	7.00
64.9608	6.00
64.9738	7.00
64.9868	4.00
64.9998	3.00
65.0128	6.00
65.0258	7.00
65.0388	4.00
65.0518	5.00
65.0648	10.00
65.0778	11.00
65.0908	9.00
65.1038	4.00
65.1168	2.00
65.1298	5.00
65.1428	1.00
65.1558	3.00
65.1688	3.00
65.1818	9.00
65.1947	7.00
65.2077	4.00
65.2207	2.00
65.2337	10.00
65.2467	9.00
65.2597	7.00
65.2727	6.00
65.2857	6.00
65.2987	6.00
65.3117	5.00
65.3247	7.00
65.3377	8.00
65.3507	4.00
65.3637	7.00
65.3767	4.00
65.3897	4.00
65.4027	5.00
65.4157	2.00
65.4287	2.00
65.4417	4.00
65.4547	3.00
65.4677	6.00
65.4807	5.00
65.4937	5.00
65.5067	8.00
65.5197	11.00
65.5327	13.00
65.5457	9.00
65.5587	5.00
65.5717	5.00
65.5847	5.00
65.5977	9.00
65.6107	11.00
65.6237	9.00
65.6367	5.00
65.6497	4.00
65.6627	3.00
65.6757	3.00
65.6887	4.00
65.7017	4.00
65.7147	2.00
65.7276	4.00
65.7406	4.00
65.7536	3.00
65.7666	5.00
65.7796	7.00
65.7926	6.00
65.8056	7.00
65.8186	5.00
65.8316	5.00
65.8446	6.00
65.8576	6.00
65.8706	6.00
65.8836	4.00
65.8966	6.00
65.9096	6.00
65.9226	8.00
65.9356	7.00
65.9486	5.00
65.9616	7.00
65.9746	8.00
65.9876	8.00
66.0006	9.00
66.0136	7.00
66.0266	5.00
66.0396	4.00
66.0526	4.00
66.0656	3.00
66.0786	8.00
66.0916	4.00
66.1046	6.00
66.1176	4.00
66.1306	5.00
66.1436	4.00
66.1566	5.00
66.1696	9.00
66.1826	5.00
66.1956	3.00
66.2086	5.00
66.2216	4.00
66.2346	6.00
66.2476	7.00
66.2605	6.00
66.2735	6.00
66.2865	6.00
66.2995	6.00
66.3125	12.00
66.3255	9.00
66.3385	3.00
66.3515	2.00
66.3645	2.00
66.3775	5.00
66.3905	10.00
66.4035	9.00
66.4165	7.00
66.4295	7.00
66.4425	8.00
66.4555	6.00
66.4685	5.00
66.4815	3.00
66.4945	6.00
66.5075	4.00
66.5205	4.00
66.5335	3.00
66.5465	2.00
66.5595	4.00
66.5725	7.00
66.5855	6.00
66.5985	5.00
66.6115	5.00
66.6245	11.00
66.6375	8.00
66.6505	9.00
66.6635	11.00
66.6765	7.00
66.6895	8.00
66.7025	10.00
66.7155	8.00
66.7285	6.00
66.7415	7.00
66.7545	11.00
66.7675	12.00
66.7805	10.00
66.7935	14.00
66.8064	21.00
66.8194	20.00
66.8324	14.00
66.8454	17.00
66.8584	18.00
66.8714	18.00
66.8844	18.00
66.8974	20.00
66.9104	16.00
66.9234	12.00
66.9364	14.00
66.9494	13.00
66.9624	13.00
66.9754	15.00
66.9884	18.00
67.0014	19.00
67.0144	13.00
67.0274	12.00
67.0404	14.00
67.0534	11.00
67.0664	9.00
67.0794	12.00
67.0924	12.00
67.1054	9.00
67.1184	6.00
67.1314	4.00
67.1444	5.00
67.1574	3.00
67.1704	3.00
67.1834	5.00
67.1964	5.00
67.2094	5.00
67.2224	4.00
67.2354	5.00
67.2484	9.00
67.2614	7.00
67.2744	4.00
67.2874	7.00
67.3004	5.00
67.3134	5.00
67.3264	8.00
67.3393	2.00
67.3523	1.00
67.3653	3.00
67.3783	4.00
67.3913	3.00
67.4043	4.00
67.4173	2.00
67.4303	2.00
67.4433	5.00
67.4563	3.00
67.4693	3.00
67.4823	5.00
67.4953	3.00
67.5083	7.00
67.5213	5.00
67.5343	3.00
67.5473	3.00
67.5603	3.00
67.5733	8.00
67.5863	6.00
67.5993	9.00
67.6123	3.00
67.6253	10.00
67.6383	8.00
67.6513	3.00
67.6643	6.00
67.6773	8.00
67.6903	7.00
67.7033	4.00
67.7163	7.00
67.7293	4.00
67.7423	3.00
67.7553	3.00
67.7683	4.00
67.7813	8.00
67.7943	4.00
67.8073	5.00
67.8203	5.00
67.8333	6.00
67.8463	6.00
67.8593	6.00
67.8723	6.00
67.8852	8.00
67.8982	4.00
67.9112	5.00
67.9242	8.00
67.9372	7.00
67.9502	4.00
67.9632	3.00
67.9762	4.00
67.9892	4.00
68.0022	5.00
68.0152	7.00
68.0282	3.00
68.0412	4.00
68.0542	4.00
68.0672	4.00
68.0802	5.00
68.0932	4.00
68.1062	11.00
68.1192	10.00
68.1322	6.00
68.1452	5.00
68.1582	6.00
68.1712	9.00
68.1842	5.00
68.1972	3.00
68.2102	5.00
68.2232	4.00
68.2362	4.00
68.2492	5.00
68.2622	7.00
68.2752	5.00
68.2882	3.00
68.3012	2.00
68.3142	2.00
68.3272	3.00
68.3402	6.00
68.3532	10.00
68.3662	14.00
68.3792	14.00
68.3922	12.00
68.4052	16.00
68.4181	14.00
68.4311	11.00
68.4441	15.00
68.4571	15.00
68.4701	13.00
68.4831	8.00
68.4961	6.00
68.5091	3.00
68.5221	8.00
68.5351	12.00
68.5481	7.00
68.5611	5.00
68.5741	3.00
68.5871	7.00
68.6001	11.00
68.6131	9.00
68.6261	8.00
68.6391	8.00
68.6521	9.00
68.6651	6.00
68.6781	7.00
68.6911	3.00
68.7041	3.00
68.7171	2.00
68.7301	4.00
68.7431	3.00
68.7561	3.00
68.7691	4.00
68.7821	6.00
68.7951	6.00
68.8081	3.00
68.8211	2.00
68.8341	6.00
68.8471	8.00
68.8601	5.00
68.8731	4.00
68.8861	7.00
68.8991	6.00
68.9121	5.00
68.9251	6.00
68.9381	7.00
68.9510	10.00
68.9640	8.00
68.9770	5.00
68.9900	6.00
69.0030	2.00
69.0160	8.00
69.0290	2.00
69.0420	6.00
69.0550	9.00
69.0680	3.00
69.0810	6.00
69.0940	5.00
69.1070	3.00
69.1200	4.00
69.1330	7.00
69.1460	6.00
69.1590	6.00
69.1720	5.00
69.1850	5.00
69.1980	4.00
69.2110	4.00
69.2240	3.00
69.2370	6.00
69.2500	9.00
69.2630	10.00
69.2760	5.00
69.2890	1.00
69.3020	3.00
69.3150	3.00
69.3280	3.00
69.3410	2.00
69.3540	4.00
69.3670	2.00
69.3800	5.00
69.3930	7.00
69.4060	3.00
69.4190	2.00
69.4320	3.00
69.4450	2.00
69.4580	3.00
69.4710	5.00
69.4840	10.00
69.4969	9.00
69.5099	5.00
69.5229	3.00
69.5359	3.00
69.5489	1.00
69.5619	3.00
69.5749	6.00
69.5879	8.00
69.6009	7.00
69.6139	6.00
69.6269	8.00
69.6399	7.00
69.6529	3.00
69.6659	4.00
69.6789	4.00
69.6919	2.00
69.7049	5.00
69.7179	7.00
69.7309	6.00
69.7439	3.00
69.7569	2.00
69.7699	4.00
69.7829	5.00
69.7959	7.00
69.8089	12.00
69.8219	9.00
69.8349	5.00
69.8479	6.00
69.8609	5.00
69.8739	4.00
69.8869	5.00
69.8999	7.00
69.9129	5.00
69.9259	3.00
69.9389	5.00
69.9519	5.00
69.9649	5.00
69.9779	3.00
69.9909	4.00
70.0039	5.00
70.0169	10.00
70.0298	7.00
70.0428	7.00
70.0558	4.00
70.0688	11.00
70.0818	7.00
70.0948	8.00
70.1078	6.00
70.1208	11.00
70.1338	18.00
70.1468	12.00
70.1598	9.00
70.1728	17.00
70.1858	10.00
70.1988	11.00
70.2118	9.00
70.2248	13.00
70.2378	13.00
70.2508	2.00
70.2638	12.00
70.2768	6.00
70.2898	9.00
70.3028	8.00
70.3158	11.00
70.3288	14.00
70.3418	11.00
70.3548	16.00
70.3678	10.00
70.3808	9.00
70.3938	9.00
70.4068	12.00
70.4198	2.00
70.4328	8.00
70.4458	3.00
70.4588	3.00
70.4718	6.00
70.4848	6.00
70.4978	7.00
70.5108	4.00
70.5238	1.00
70.5368	0.00
70.5498	1.00
70.5628	4.00
70.5757	6.00
70.5887	6.00
