pos	int	
34.8075	564.00	
34.8265	542.00	
34.8456	546.00	
34.8646	574.00	
34.8837	542.00	
34.9027	593.00	
34.9218	503.00	
34.9408	548.00	
34.9599	541.00	
34.9789	542.00	
34.9980	523.00	
35.0170	538.00	
35.0361	503.00	
35.0552	544.00	
35.0742	542.00	
35.0933	493.00	
35.1123	508.00	
35.1314	539.00	
35.1504	593.00	
35.1695	559.00	
35.1885	567.00	
35.2076	511.00	
35.2266	522.00	
35.2457	527.00	
35.2647	587.00	
35.2838	536.00	
35.3028	524.00	
35.3219	515.00	
35.3410	537.00	
35.3600	538.00	
35.3791	548.00	
35.3981	540.00	
35.4172	542.00	
35.4362	548.00	
35.4553	571.00	
35.4743	515.00	
35.4934	511.00	
35.5124	526.00	
35.5315	547.00	
35.5505	547.00	
35.5696	535.00	
35.5886	547.00	
35.6077	557.00	
35.6268	543.00	
35.6458	526.00	
35.6649	493.00	
35.6839	522.00	
35.7030	568.00	
35.7220	536.00	
35.7411	526.00	
35.7601	501.00	
35.7792	522.00	
35.7982	541.00	
35.8173	582.00	
35.8363	519.00	
35.8554	533.00	
35.8744	531.00	
35.8935	544.00	
35.9126	503.00	
35.9316	501.00	
35.9507	500.00	
35.9697	564.00	
35.9888	536.00	
36.0078	557.00	
36.0269	467.00	
36.0459	548.00	
36.0650	493.00	
36.0840	574.00	
36.1031	521.00	
36.1221	492.00	
36.1412	526.00	
36.1602	523.00	
36.1793	530.00	
36.1984	510.00	
36.2174	533.00	
36.2365	501.00	
36.2555	553.00	
36.2746	534.00	
36.2936	530.00	
36.3127	502.00	
36.3317	511.00	
36.3508	526.00	
36.3698	543.00	
36.3889	538.00	
36.4079	519.00	
36.4270	570.00	
36.4460	528.00	
36.4651	525.00	
36.4842	532.00	
36.5032	484.00	
36.5223	536.00	
36.5413	522.00	
36.5604	508.00	
36.5794	550.00	
36.5985	529.00	
36.6175	497.00	
36.6366	528.00	
36.6556	464.00	
36.6747	525.00	
36.6937	475.00	
36.7128	527.00	
36.7318	556.00	
36.7509	525.00	
36.7700	575.00	
36.7890	508.00	
36.8081	551.00	
36.8271	512.00	
36.8462	515.00	
36.8652	514.00	
36.8843	521.00	
36.9033	491.00	
36.9224	513.00	
36.9414	528.00	
36.9605	527.00	
36.9795	483.00	
36.9986	536.00	
37.0176	548.00	
37.0367	488.00	
37.0558	517.00	
37.0748	517.00	
37.0939	532.00	
37.1129	554.00	
37.1320	537.00	
37.1510	539.00	
37.1701	541.00	
37.1891	508.00	
37.2082	505.00	
37.2272	495.00	
37.2463	536.00	
37.2653	532.00	
37.2844	527.00	
37.3034	513.00	
37.3225	513.00	
37.3416	524.00	
37.3606	591.00	
37.3797	489.00	
37.3987	571.00	
37.4178	551.00	
37.4368	541.00	
37.4559	564.00	
37.4749	569.00	
37.4940	562.00	
37.5130	596.00	
37.5321	609.00	
37.5511	549.00	
37.5702	532.00	
37.5892	557.00	
37.6083	601.00	
37.6274	576.00	
37.6464	572.00	
37.6655	584.00	
37.6845	610.00	
37.7036	596.00	
37.7226	615.00	
37.7417	605.00	
37.7607	622.00	
37.7798	668.00	
37.7988	650.00	
37.8179	593.00	
37.8369	567.00	
37.8560	570.00	
37.8750	610.00	
37.8941	582.00	
37.9132	585.00	
37.9322	662.00	
37.9513	582.00	
37.9703	614.00	
37.9894	632.00	
38.0084	609.00	
38.0275	650.00	
38.0465	642.00	
38.0656	697.00	
38.0846	741.00	
38.1037	729.00	
38.1227	773.00	
38.1418	804.00	
38.1608	898.00	
38.1799	1040.00	
38.1990	1248.00	
38.2180	1407.00	
38.2371	1690.00	
38.2561	1800.00	
38.2752	1690.00	
38.2942	1323.00	
38.3133	1277.00	
38.3323	1366.00	
38.3514	1347.00	
38.3704	1148.00	
38.3895	950.00	
38.4085	866.00	
38.4276	793.00	
38.4466	771.00	
38.4657	706.00	
38.4848	688.00	
38.5038	650.00	
38.5229	629.00	
38.5419	653.00	
38.5610	592.00	
38.5800	649.00	
38.5991	624.00	
38.6181	637.00	
38.6372	642.00	
38.6562	604.00	
38.6753	656.00	
38.6943	642.00	
38.7134	630.00	
38.7324	622.00	
38.7515	635.00	
38.7706	686.00	
38.7896	651.00	
38.8087	689.00	
38.8277	749.00	
38.8468	783.00	
38.8658	850.00	
38.8849	856.00	
38.9039	835.00	
38.9230	906.00	
38.9420	970.00	
38.9611	1069.00	
38.9801	1105.00	
38.9992	1093.00	
39.0182	1198.00	
39.0373	1238.00	
39.0564	1350.00	
39.0754	1353.00	
39.0945	1514.00	
39.1135	1544.00	
39.1326	1695.00	
39.1516	1747.00	
39.1707	1809.00	
39.1897	1849.00	
39.2088	1994.00	
39.2278	1984.00	
39.2469	2022.00	
39.2659	1947.00	
39.2850	2027.00	
39.3040	1831.00	
39.3231	1794.00	
39.3422	1736.00	
39.3612	1619.00	
39.3803	1415.00	
39.3993	1426.00	
39.4184	1275.00	
39.4374	1151.00	
39.4565	1074.00	
39.4755	1023.00	
39.4946	902.00	
39.5136	824.00	
39.5327	820.00	
39.5517	793.00	
39.5708	662.00	
39.5898	702.00	
39.6089	668.00	
39.6280	664.00	
39.6470	628.00	
39.6661	602.00	
39.6851	586.00	
39.7042	550.00	
39.7232	553.00	
39.7423	589.00	
39.7613	559.00	
39.7804	575.00	
39.7994	577.00	
39.8185	540.00	
39.8375	519.00	
39.8566	550.00	
39.8756	531.00	
39.8947	545.00	
39.9138	597.00	
39.9328	548.00	
39.9519	524.00	
39.9709	532.00	
39.9900	504.00	
40.0090	513.00	
40.0281	518.00	
40.0471	551.00	
40.0662	500.00	
40.0852	479.00	
40.1043	548.00	
40.1233	535.00	
40.1424	530.00	
40.1614	554.00	
40.1805	551.00	
40.1996	538.00	
40.2186	532.00	
40.2377	516.00	
40.2567	511.00	
40.2758	531.00	
40.2948	550.00	
40.3139	476.00	
40.3329	497.00	
40.3520	543.00	
40.3710	515.00	
40.3901	528.00	
40.4091	546.00	
40.4282	505.00	
40.4472	471.00	
40.4663	512.00	
40.4854	507.00	
40.5044	504.00	
40.5235	537.00	
40.5425	545.00	
40.5616	563.00	
40.5806	528.00	
40.5997	519.00	
40.6187	511.00	
40.6378	535.00	
40.6568	535.00	
40.6759	541.00	
40.6949	524.00	
40.7140	513.00	
40.7330	545.00	
40.7521	543.00	
40.7712	498.00	
40.7902	491.00	
40.8093	506.00	
40.8283	478.00	
40.8474	540.00	
40.8664	504.00	
40.8855	502.00	
40.9045	522.00	
40.9236	506.00	
40.9426	493.00	
40.9617	495.00	
40.9807	476.00	
40.9998	495.00	
41.0188	472.00	
41.0379	471.00	
41.0570	462.00	
41.0760	487.00	
41.0951	450.00	
41.1141	470.00	
41.1332	481.00	
41.1522	455.00	
41.1713	465.00	
41.1903	454.00	
41.2094	441.00	
41.2284	435.00	
41.2475	436.00	
41.2665	446.00	
41.2856	448.00	
41.3046	424.00	
41.3237	413.00	
41.3428	439.00	
41.3618	438.00	
41.3809	431.00	
41.3999	417.00	
41.4190	430.00	
41.4380	410.00	
41.4571	428.00	
41.4761	440.00	
41.4952	442.00	
41.5142	459.00	
41.5333	440.00	
41.5523	442.00	
41.5714	431.00	
41.5904	436.00	
41.6095	414.00	
41.6286	437.00	
41.6476	439.00	
41.6667	472.00	
41.6857	467.00	
41.7048	413.00	
41.7238	438.00	
41.7429	424.00	
41.7619	455.00	
41.7810	412.00	
41.8000	437.00	
41.8191	444.00	
41.8381	419.00	
41.8572	453.00	
41.8762	455.00	
41.8953	455.00	
41.9144	460.00	
41.9334	439.00	
41.9525	473.00	
41.9715	420.00	
41.9906	398.00	
42.0096	458.00	
42.0287	435.00	
42.0477	436.00	
42.0668	420.00	
42.0858	444.00	
42.1049	450.00	
42.1239	447.00	
42.1430	460.00	
42.1620	465.00	
42.1811	440.00	
42.2002	390.00	
42.2192	424.00	
42.2383	470.00	
42.2573	455.00	
42.2764	418.00	
42.2954	410.00	
42.3145	417.00	
42.3335	448.00	
42.3526	462.00	
42.3716	456.00	
42.3907	428.00	
42.4097	462.00	
42.4288	392.00	
42.4478	424.00	
42.4669	422.00	
42.4860	436.00	
42.5050	449.00	
42.5241	483.00	
42.5431	417.00	
42.5622	468.00	
42.5812	468.00	
42.6003	444.00	
42.6193	426.00	
42.6384	442.00	
42.6574	484.00	
42.6765	442.00	
42.6955	494.00	
42.7146	460.00	
42.7336	453.00	
42.7527	475.00	
42.7718	481.00	
42.7908	448.00	
42.8099	490.00	
42.8289	480.00	
42.8480	452.00	
42.8670	482.00	
42.8861	447.00	
42.9051	474.00	
42.9242	507.00	
42.9432	489.00	
42.9623	478.00	
42.9813	475.00	
43.0004	516.00	
43.0194	505.00	
43.0385	495.00	
43.0576	500.00	
43.0766	475.00	
43.0957	532.00	
43.1147	482.00	
43.1338	479.00	
43.1528	499.00	
43.1719	536.00	
43.1909	497.00	
43.2100	505.00	
43.2290	550.00	
43.2481	569.00	
43.2671	513.00	
43.2862	581.00	
43.3052	569.00	
43.3243	543.00	
43.3434	596.00	
43.3624	587.00	
43.3815	595.00	
43.4005	591.00	
43.4196	586.00	
43.4386	660.00	
43.4577	573.00	
43.4767	599.00	
43.4958	584.00	
43.5148	604.00	
43.5339	567.00	
43.5529	579.00	
43.5720	585.00	
43.5910	564.00	
43.6101	525.00	
43.6292	546.00	
43.6482	532.00	
43.6673	518.00	
43.6863	520.00	
43.7054	468.00	
43.7244	434.00	
43.7435	466.00	
43.7625	464.00	
43.7816	470.00	
43.8006	447.00	
43.8197	434.00	
43.8387	452.00	
43.8578	455.00	
43.8768	485.00	
43.8959	452.00	
43.9150	464.00	
43.9340	438.00	
43.9531	482.00	
43.9721	439.00	
43.9912	426.00	
44.0102	427.00	
44.0293	423.00	
44.0483	421.00	
44.0674	454.00	
44.0864	422.00	
44.1055	416.00	
44.1245	439.00	
44.1436	456.00	
44.1626	425.00	
44.1817	410.00	
44.2008	434.00	
44.2198	451.00	
44.2389	444.00	
44.2579	419.00	
44.2770	458.00	
44.2960	428.00	
44.3151	416.00	
44.3341	418.00	
44.3532	435.00	
44.3722	465.00	
44.3913	468.00	
44.4103	422.00	
44.4294	381.00	
44.4484	399.00	
44.4675	415.00	
44.4866	411.00	
44.5056	421.00	
44.5247	421.00	
44.5437	457.00	
44.5628	442.00	
44.5818	437.00	
44.6009	405.00	
44.6199	445.00	
44.6390	430.00	
44.6580	441.00	
44.6771	479.00	
44.6961	421.00	
44.7152	434.00	
44.7342	404.00	
44.7533	422.00	
44.7724	404.00	
44.7914	433.00	
44.8105	472.00	
44.8295	451.00	
44.8486	440.00	
44.8676	446.00	
44.8867	448.00	
44.9057	446.00	
44.9248	450.00	
44.9438	447.00	
44.9629	472.00	
44.9819	432.00	
45.0010	455.00	
45.0201	431.00	
45.0391	432.00	
45.0582	444.00	
45.0772	436.00	
45.0963	431.00	
45.1153	482.00	
45.1344	478.00	
45.1534	422.00	
45.1725	487.00	
45.1915	459.00	
45.2106	467.00	
45.2296	477.00	
45.2487	450.00	
45.2677	481.00	
45.2868	443.00	
45.3059	457.00	
45.3249	453.00	
45.3440	505.00	
45.3630	481.00	
45.3821	457.00	
45.4011	462.00	
45.4202	452.00	
45.4392	503.00	
45.4583	443.00	
45.4773	482.00	
45.4964	441.00	
45.5154	465.00	
45.5345	450.00	
45.5535	438.00	
45.5726	485.00	
45.5917	476.00	
45.6107	474.00	
45.6298	437.00	
45.6488	510.00	
45.6679	509.00	
45.6869	477.00	
45.7060	477.00	
45.7250	489.00	
45.7441	497.00	
45.7631	583.00	
45.7822	496.00	
45.8012	533.00	
45.8203	517.00	
45.8393	496.00	
45.8584	528.00	
45.8775	560.00	
45.8965	541.00	
45.9156	545.00	
45.9346	558.00	
45.9537	549.00	
45.9727	544.00	
45.9918	600.00	
46.0108	529.00	
46.0299	601.00	
46.0489	587.00	
46.0680	625.00	
46.0870	604.00	
46.1061	543.00	
46.1251	614.00	
46.1442	644.00	
46.1633	582.00	
46.1823	640.00	
46.2014	592.00	
46.2204	660.00	
46.2395	655.00	
46.2585	661.00	
46.2776	721.00	
46.2966	641.00	
46.3157	707.00	
46.3347	651.00	
46.3538	662.00	
46.3728	699.00	
46.3919	743.00	
46.4109	697.00	
46.4300	772.00	
46.4491	805.00	
46.4681	805.00	
46.4872	992.00	
46.5062	1011.00	
46.5253	1086.00	
46.5443	1198.00	
46.5634	1270.00	
46.5824	1375.00	
46.6015	1570.00	
46.6205	1601.00	
46.6396	1761.00	
46.6586	1801.00	
46.6777	1779.00	
46.6967	1812.00	
46.7158	1842.00	
46.7349	1750.00	
46.7539	1764.00	
46.7730	1665.00	
46.7920	1500.00	
46.8111	1446.00	
46.8301	1350.00	
46.8492	1321.00	
46.8682	1183.00	
46.8873	1142.00	
46.9063	1009.00	
46.9254	953.00	
46.9444	841.00	
46.9635	795.00	
46.9825	764.00	
47.0016	748.00	
47.0207	699.00	
47.0397	658.00	
47.0588	666.00	
47.0778	631.00	
47.0969	598.00	
47.1159	580.00	
47.1350	594.00	
47.1540	613.00	
47.1731	523.00	
47.1921	545.00	
47.2112	603.00	
47.2302	534.00	
47.2493	507.00	
47.2683	565.00	
47.2874	529.00	
47.3065	487.00	
47.3255	505.00	
47.3446	513.00	
47.3636	508.00	
47.3827	452.00	
47.4017	500.00	
47.4208	502.00	
47.4398	518.00	
47.4589	496.00	
47.4779	503.00	
47.4970	488.00	
47.5160	490.00	
47.5351	515.00	
47.5541	489.00	
47.5732	453.00	
47.5923	512.00	
47.6113	484.00	
47.6304	473.00	
47.6494	539.00	
47.6685	499.00	
47.6875	488.00	
47.7066	498.00	
47.7256	501.00	
47.7447	509.00	
47.7637	564.00	
47.7828	507.00	
47.8018	530.00	
47.8209	500.00	
47.8399	523.00	
47.8590	518.00	
47.8781	516.00	
47.8971	541.00	
47.9162	606.00	
47.9352	517.00	
47.9543	569.00	
47.9733	509.00	
47.9924	572.00	
48.0114	613.00	
48.0305	562.00	
48.0495	580.00	
48.0686	609.00	
48.0876	613.00	
48.1067	620.00	
48.1257	631.00	
48.1448	652.00	
48.1639	602.00	
48.1829	610.00	
48.2020	620.00	
48.2210	634.00	
48.2401	683.00	
48.2591	699.00	
48.2782	676.00	
48.2972	747.00	
48.3163	669.00	
48.3353	712.00	
48.3544	751.00	
48.3734	690.00	
48.3925	679.00	
48.4115	727.00	
48.4306	717.00	
48.4497	755.00	
48.4687	678.00	
48.4878	713.00	
48.5068	663.00	
48.5259	734.00	
48.5449	675.00	
48.5640	635.00	
48.5830	641.00	
48.6021	658.00	
48.6211	614.00	
48.6402	591.00	
48.6592	568.00	
48.6783	544.00	
48.6973	550.00	
48.7164	551.00	
48.7355	513.00	
48.7545	502.00	
48.7736	509.00	
48.7926	524.00	
48.8117	523.00	
48.8307	524.00	
48.8498	447.00	
48.8688	473.00	
48.8879	469.00	
48.9069	485.00	
48.9260	413.00	
48.9450	480.00	
48.9641	462.00	
48.9831	465.00	
49.0022	475.00	
49.0213	448.00	
49.0403	494.00	
49.0594	458.00	
49.0784	433.00	
49.0975	448.00	
49.1165	462.00	
49.1356	443.00	
49.1546	487.00	
49.1737	501.00	
49.1927	442.00	
49.2118	450.00	
49.2308	517.00	
49.2499	425.00	
49.2689	499.00	
49.2880	449.00	
49.3071	456.00	
49.3261	453.00	
49.3452	450.00	
49.3642	460.00	
49.3833	450.00	
49.4023	461.00	
49.4214	444.00	
49.4404	495.00	
49.4595	500.00	
49.4785	464.00	
49.4976	478.00	
49.5166	458.00	
49.5357	459.00	
49.5547	519.00	
49.5738	461.00	
49.5929	473.00	
49.6119	464.00	
49.6310	464.00	
49.6500	465.00	
49.6691	443.00	
49.6881	419.00	
49.7072	436.00	
49.7262	457.00	
49.7453	448.00	
49.7643	480.00	
49.7834	478.00	
49.8024	469.00	
49.8215	455.00	
49.8405	512.00	
49.8596	483.00	
49.8787	508.00	
49.8977	502.00	
49.9168	492.00	
49.9358	505.00	
49.9549	482.00	
49.9739	493.00	
49.9930	545.00	
50.0120	518.00	
50.0311	449.00	
50.0501	512.00	
50.0692	473.00	
50.0882	478.00	
50.1073	513.00	
50.1263	523.00	
50.1454	490.00	
50.1645	492.00	
50.1835	492.00	
50.2026	486.00	
50.2216	520.00	
50.2407	492.00	
50.2597	515.00	
50.2788	528.00	
50.2978	534.00	
50.3169	511.00	
50.3359	495.00	
50.3550	524.00	
50.3740	484.00	
50.3931	516.00	
50.4121	526.00	
50.4312	524.00	
50.4503	565.00	
50.4693	548.00	
50.4884	548.00	
50.5074	529.00	
50.5265	561.00	
50.5455	558.00	
50.5646	548.00	
50.5836	555.00	
50.6027	571.00	
50.6217	588.00	
50.6408	571.00	
50.6598	571.00	
50.6789	567.00	
50.6979	620.00	
50.7170	540.00	
50.7361	549.00	
50.7551	611.00	
50.7742	623.00	
50.7932	585.00	
50.8123	529.00	
50.8313	559.00	
50.8504	575.00	
50.8694	597.00	
50.8885	598.00	
50.9075	581.00	
50.9266	553.00	
50.9456	541.00	
50.9647	581.00	
50.9837	538.00	
51.0028	569.00	
51.0219	568.00	
51.0409	567.00	
51.0600	536.00	
51.0790	506.00	
51.0981	612.00	
51.1171	558.00	
51.1362	547.00	
51.1552	563.00	
51.1743	529.00	
51.1933	530.00	
51.2124	542.00	
51.2314	572.00	
51.2505	553.00	
51.2695	574.00	
51.2886	551.00	
51.3077	537.00	
51.3267	532.00	
51.3458	550.00	
51.3648	554.00	
51.3839	502.00	
51.4029	532.00	
51.4220	517.00	
51.4410	562.00	
51.4601	560.00	
51.4791	551.00	
51.4982	562.00	
51.5172	525.00	
51.5363	541.00	
51.5553	542.00	
51.5744	591.00	
51.5935	593.00	
51.6125	621.00	
51.6316	567.00	
51.6506	623.00	
51.6697	617.00	
51.6887	599.00	
51.7078	614.00	
51.7268	641.00	
51.7459	635.00	
51.7649	649.00	
51.7840	637.00	
51.8030	686.00	
51.8221	671.00	
51.8411	692.00	
51.8602	647.00	
51.8793	661.00	
51.8983	689.00	
51.9174	712.00	
51.9364	623.00	
51.9555	657.00	
51.9745	662.00	
51.9936	627.00	
52.0126	611.00	
52.0317	654.00	
52.0507	627.00	
52.0698	636.00	
52.0888	614.00	
52.1079	590.00	
52.1269	517.00	
52.1460	606.00	
52.1651	578.00	
52.1841	561.00	
52.2032	538.00	
52.2222	552.00	
52.2413	602.00	
52.2603	553.00	
52.2794	573.00	
52.2984	616.00	
52.3175	609.00	
52.3365	576.00	
52.3556	626.00	
52.3746	615.00	
52.3937	644.00	
52.4127	605.00	
52.4318	656.00	
52.4509	686.00	
52.4699	614.00	
52.4890	666.00	
52.5080	650.00	
52.5271	729.00	
52.5461	713.00	
52.5652	722.00	
52.5842	711.00	
52.6033	710.00	
52.6223	738.00	
52.6414	716.00	
52.6604	703.00	
52.6795	744.00	
52.6985	711.00	
52.7176	699.00	
52.7367	803.00	
52.7557	759.00	
52.7748	736.00	
52.7938	710.00	
52.8129	731.00	
52.8319	697.00	
52.8510	737.00	
52.8700	704.00	
52.8891	705.00	
52.9081	730.00	
52.9272	682.00	
52.9462	660.00	
52.9653	667.00	
52.9843	654.00	
53.0034	652.00	
53.0225	631.00	
53.0415	667.00	
53.0606	667.00	
53.0796	596.00	
53.0987	594.00	
53.1177	646.00	
53.1368	628.00	
53.1558	653.00	
53.1749	598.00	
53.1939	620.00	
53.2130	615.00	
53.2320	583.00	
53.2511	599.00	
53.2701	642.00	
53.2892	601.00	
53.3083	599.00	
53.3273	569.00	
53.3464	548.00	
53.3654	539.00	
53.3845	520.00	
53.4035	488.00	
53.4226	468.00	
53.4416	510.00	
53.4607	507.00	
53.4797	459.00	
53.4988	443.00	
53.5178	445.00	
53.5369	471.00	
53.5559	446.00	
53.5750	462.00	
53.5941	458.00	
53.6131	452.00	
53.6322	453.00	
53.6512	449.00	
53.6703	432.00	
53.6893	404.00	
53.7084	423.00	
53.7274	450.00	
53.7465	422.00	
53.7655	427.00	
53.7846	429.00	
53.8036	472.00	
53.8227	461.00	
53.8417	442.00	
53.8608	476.00	
53.8799	413.00	
53.8989	417.00	
53.9180	412.00	
53.9370	423.00	
53.9561	432.00	
53.9751	416.00	
53.9942	472.00	
54.0132	396.00	
54.0323	418.00	
54.0513	449.00	
54.0704	420.00	
54.0894	425.00	
54.1085	432.00	
54.1275	460.00	
54.1466	412.00	
54.1657	442.00	
54.1847	467.00	
54.2038	423.00	
54.2228	484.00	
54.2419	437.00	
54.2609	444.00	
54.2800	469.00	
54.2990	466.00	
54.3181	439.00	
54.3371	449.00	
54.3562	419.00	
54.3752	437.00	
54.3943	462.00	
54.4133	457.00	
54.4324	450.00	
54.4515	472.00	
54.4705	463.00	
54.4896	445.00	
54.5086	449.00	
54.5277	446.00	
54.5467	496.00	
54.5658	453.00	
54.5848	450.00	
54.6039	462.00	
54.6229	489.00	
54.6420	499.00	
54.6610	484.00	
54.6801	494.00	
54.6991	511.00	
54.7182	486.00	
54.7373	506.00	
54.7563	490.00	
54.7754	520.00	
54.7944	502.00	
54.8135	536.00	
54.8325	530.00	
54.8516	534.00	
54.8706	507.00	
54.8897	562.00	
54.9087	530.00	
54.9278	582.00	
54.9468	594.00	
54.9659	540.00	
54.9849	583.00	
55.0040	548.00	
55.0231	563.00	
55.0421	593.00	
55.0612	630.00	
55.0802	686.00	
55.0993	670.00	
55.1183	716.00	
55.1374	749.00	
55.1564	776.00	
55.1755	914.00	
55.1945	988.00	
55.2136	1195.00	
55.2326	1059.00	
55.2517	974.00	
55.2708	897.00	
55.2898	895.00	
55.3089	865.00	
55.3279	856.00	
55.3470	902.00	
55.3660	888.00	
55.3851	853.00	
55.4041	810.00	
55.4232	731.00	
55.4422	692.00	
55.4613	695.00	
55.4803	674.00	
55.4994	633.00	
55.5184	621.00	
55.5375	654.00	
55.5566	627.00	
55.5756	608.00	
55.5947	628.00	
55.6137	651.00	
55.6328	601.00	
55.6518	625.00	
55.6709	596.00	
55.6899	596.00	
55.7090	604.00	
55.7280	577.00	
55.7471	575.00	
55.7661	594.00	
55.7852	590.00	
55.8042	583.00	
55.8233	594.00	
55.8424	612.00	
55.8614	612.00	
55.8805	591.00	
55.8995	619.00	
55.9186	600.00	
55.9376	561.00	
55.9567	585.00	
55.9757	607.00	
55.9948	610.00	
56.0138	599.00	
56.0329	582.00	
56.0519	617.00	
56.0710	607.00	
56.0900	646.00	
56.1091	575.00	
56.1282	626.00	
56.1472	622.00	
56.1663	672.00	
56.1853	634.00	
56.2044	630.00	
56.2234	656.00	
56.2425	610.00	
56.2615	647.00	
56.2806	658.00	
56.2996	652.00	
56.3187	706.00	
56.3377	683.00	
56.3568	690.00	
56.3758	720.00	
56.3949	676.00	
56.4140	674.00	
56.4330	678.00	
56.4521	735.00	
56.4711	753.00	
56.4902	813.00	
56.5092	810.00	
56.5283	935.00	
56.5473	902.00	
56.5664	965.00	
56.5854	972.00	
56.6045	1016.00	
56.6235	1066.00	
56.6426	1085.00	
56.6616	1188.00	
56.6807	1238.00	
56.6998	1313.00	
56.7188	1372.00	
56.7379	1412.00	
56.7569	1455.00	
56.7760	1542.00	
56.7950	1638.00	
56.8141	1716.00	
56.8331	1764.00	
56.8522	1862.00	
56.8712	1837.00	
56.8903	1802.00	
56.9093	1704.00	
56.9284	1590.00	
56.9474	1554.00	
56.9665	1480.00	
56.9856	1409.00	
57.0046	1414.00	
57.0237	1277.00	
57.0427	1159.00	
57.0618	1145.00	
57.0808	1127.00	
57.0999	1047.00	
57.1189	948.00	
57.1380	872.00	
57.1570	848.00	
57.1761	751.00	
57.1951	704.00	
57.2142	743.00	
57.2332	666.00	
57.2523	717.00	
57.2714	633.00	
57.2904	625.00	
57.3095	631.00	
57.3285	612.00	
57.3476	639.00	
57.3666	587.00	
57.3857	585.00	
57.4047	597.00	
57.4238	605.00	
57.4428	564.00	
57.4619	574.00	
57.4809	545.00	
57.5000	525.00	
57.5190	570.00	
57.5381	543.00	
57.5572	515.00	
57.5762	512.00	
57.5953	510.00	
57.6143	529.00	
57.6334	509.00	
57.6524	491.00	
57.6715	525.00	
57.6905	529.00	
57.7096	536.00	
57.7286	511.00	
57.7477	469.00	
57.7667	484.00	
57.7858	485.00	
57.8048	484.00	
57.8239	507.00	
57.8430	524.00	
57.8620	514.00	
57.8811	497.00	
57.9001	444.00	
57.9192	466.00	
57.9382	510.00	
57.9573	475.00	
57.9763	489.00	
57.9954	471.00	
58.0144	448.00	
58.0335	481.00	
58.0525	416.00	
58.0716	443.00	
58.0906	451.00	
58.1097	432.00	
58.1288	432.00	
58.1478	421.00	
58.1669	425.00	
58.1859	427.00	
58.2050	437.00	
58.2240	453.00	
58.2431	407.00	
58.2621	420.00	
58.2812	451.00	
58.3002	417.00	
58.3193	448.00	
58.3383	457.00	
58.3574	425.00	
58.3764	342.00	
58.3955	406.00	
58.4146	400.00	
58.4336	384.00	
58.4527	385.00	
58.4717	378.00	
58.4908	413.00	
58.5098	386.00	
58.5289	384.00	
58.5479	387.00	
58.5670	386.00	
58.5860	417.00	
58.6051	404.00	
58.6241	398.00	
58.6432	430.00	
58.6622	408.00	
58.6813	371.00	
58.7004	433.00	
58.7194	395.00	
58.7385	385.00	
58.7575	387.00	
58.7766	392.00	
58.7956	409.00	
58.8147	377.00	
58.8337	379.00	
58.8528	359.00	
58.8718	438.00	
58.8909	414.00	
58.9099	404.00	
58.9290	417.00	
58.9480	428.00	
58.9671	370.00	
58.9862	414.00	
59.0052	402.00	
59.0243	375.00	
59.0433	406.00	
59.0624	420.00	
59.0814	394.00	
59.1005	420.00	
59.1195	401.00	
59.1386	369.00	
59.1576	376.00	
59.1767	403.00	
59.1957	410.00	
59.2148	394.00	
59.2338	373.00	
59.2529	408.00	
59.2720	399.00	
59.2910	390.00	
59.3101	412.00	
59.3291	398.00	
59.3482	392.00	
59.3672	429.00	
59.3863	420.00	
59.4053	406.00	
59.4244	407.00	
59.4434	397.00	
59.4625	378.00	
59.4815	415.00	
59.5006	354.00	
59.5196	408.00	
59.5387	358.00	
59.5578	378.00	
59.5768	351.00	
59.5959	392.00	
59.6149	391.00	
59.6340	423.00	
59.6530	350.00	
59.6721	420.00	
59.6911	381.00	
59.7102	352.00	
59.7292	372.00	
59.7483	373.00	
59.7673	360.00	
59.7864	390.00	
59.8054	392.00	
59.8245	392.00	
59.8436	384.00	
59.8626	414.00	
59.8817	362.00	
59.9007	438.00	
59.9198	388.00	
59.9388	414.00	
59.9579	415.00	
59.9769	391.00	
59.9960	378.00	
60.0150	419.00	
60.0341	405.00	
60.0531	420.00	
60.0722	380.00	
60.0912	392.00	
60.1103	384.00	
60.1294	390.00	
60.1484	370.00	
60.1675	362.00	
60.1865	368.00	
60.2056	364.00	
60.2246	377.00	
60.2437	368.00	
60.2627	378.00	
60.2818	397.00	
60.3008	417.00	
60.3199	379.00	
60.3389	355.00	
60.3580	367.00	
60.3770	398.00	
60.3961	367.00	
60.4152	404.00	
60.4342	393.00	
60.4533	372.00	
60.4723	366.00	
60.4914	397.00	
60.5104	396.00	
60.5295	366.00	
60.5485	356.00	
60.5676	374.00	
60.5866	387.00	
60.6057	427.00	
60.6247	387.00	
60.6438	389.00	
60.6628	359.00	
60.6819	393.00	
60.7010	382.00	
60.7200	400.00	
60.7391	399.00	
60.7581	395.00	
60.7772	346.00	
60.7962	382.00	
60.8153	388.00	
60.8343	359.00	
60.8534	360.00	
60.8724	371.00	
60.8915	373.00	
60.9105	369.00	
60.9296	411.00	
60.9486	375.00	
60.9677	373.00	
60.9868	357.00	
61.0058	376.00	
61.0249	368.00	
61.0439	399.00	
61.0630	418.00	
61.0820	409.00	
61.1011	396.00	
61.1201	405.00	
61.1392	368.00	
61.1582	386.00	
61.1773	400.00	
61.1963	379.00	
61.2154	399.00	
61.2344	432.00	
61.2535	423.00	
61.2726	446.00	
