62b4719387b508edb551309a,62b470363e8a563e696d2f4e,62b4719687b508edb55130a4,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b4719487b508edb551309c""}}","{""runningTime(s)"": 1.1426630020141602}",62b47037763f12303f754d1e
62b47193ac953d595536e5d9,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b4713fb17fd2c60c408e1e,"{""peaklist"": {""$oid"": ""62b47194ac953d595536e5db""}}","{""runningTime(s)"": 1.1097910404205322}",62b47037763f12303f754d1e
62b47193f45cb6d246604ad6,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b4713e549bb3304bdbff73,"{""peaklist"": {""$oid"": ""62b47194f45cb6d246604ad8""}}","{""runningTime(s)"": 1.121304988861084}",62b47037763f12303f754d1e
62b471942e22a91b86c3a26d,62b470363e8a563e696d2f66,62b471922e22a91b86c3a267,62b47144186ae673a7bed96a,"{""peaklist"": {""$oid"": ""62b471942e22a91b86c3a26f""}}","{""runningTime(s)"": 0.9830830097198486}",62b47037763f12303f754d1e
62b471948fb08d6cf5cbdfb3,62b470363e8a563e696d2f5a,62b471948fb08d6cf5cbdfb5,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b471948fb08d6cf5cbdfb5""}}","{""runningTime(s)"": 0.9796857833862305}",62b47037763f12303f754d1e
62b471942ed99c9d27b4ac57,62b470363e8a563e696d2f60,62b471932ed99c9d27b4ac55,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b471942ed99c9d27b4ac59""}}","{""runningTime(s)"": 0.9810178279876709}",62b47037763f12303f754d1e
62b4719494b9b9e984df9b00,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b4719494b9b9e984df9b02""}}","{""runningTime(s)"": 1.017760992050171}",62b47037763f12303f754d1e
62b4719418315e939ec3cae8,62b470363e8a563e696d2f54,62b4719418315e939ec3caea,62b47143136edca2d014ad62,"{""peaklist"": {""$oid"": ""62b4719418315e939ec3caea""}}","{""runningTime(s)"": 1.050806999206543}",62b47037763f12303f754d1e
62b471946eca6153bf6a09b7,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b4713eb1eeaa6790e6c410,"{""peaklist"": {""$oid"": ""62b471946eca6153bf6a09b9""}}","{""runningTime(s)"": 0.730370044708252}",62b47037763f12303f754d1e
62b4719442888567b927a376,62b470363e8a563e696d2f42,62b4719742888567b927a380,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b4719442888567b927a378""}}","{""runningTime(s)"": 0.7456707954406738}",62b47037763f12303f754d1e
62b47194f45cb6d246604ada,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b4713eb1eeaa6790e6c410,"{""peaklist"": {""$oid"": ""62b47194f45cb6d246604adc""}}","{""runningTime(s)"": 0.767143964767456}",62b47037763f12303f754d1e
62b47194ac953d595536e5dd,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b4714002d73e6944874563,"{""peaklist"": {""$oid"": ""62b47194ac953d595536e5df""}}","{""runningTime(s)"": 0.7767260074615479}",62b47037763f12303f754d1e
62b47195715ca42b1769a515,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b4713fb17fd2c60c408e1e,"{""peaklist"": {""$oid"": ""62b47195715ca42b1769a517""}}","{""runningTime(s)"": 1.1629040241241455}",62b47037763f12303f754d1e
62b47195f48c6f2ac247fd7a,62b470363e8a563e696d2f48,62b47196f48c6f2ac247fd80,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b47195f48c6f2ac247fd7c""}}","{""runningTime(s)"": 1.170557975769043}",62b47037763f12303f754d1e
62b4719587b508edb551309e,62b470363e8a563e696d2f4e,62b4719687b508edb55130a4,62b471423217474494ea26aa,"{""peaklist"": {""$oid"": ""62b4719587b508edb55130a0""}}","{""runningTime(s)"": 1.1615359783172607}",62b47037763f12303f754d1e
62b4719594b9b9e984df9b04,62b470363e8a563e696d2f3c,62b4719894b9b9e984df9b0e,62b47141a949e03638c27d0b,"{""peaklist"": {""$oid"": ""62b4719594b9b9e984df9b06""}}","{""runningTime(s)"": 0.7536251544952393}",62b47037763f12303f754d1e
62b471952e22a91b86c3a271,62b470363e8a563e696d2f66,62b471922e22a91b86c3a267,62b471458e9cc39f1a6fd3aa,"{""peaklist"": {""$oid"": ""62b471952e22a91b86c3a273""}}","{""runningTime(s)"": 1.1832661628723145}",62b47037763f12303f754d1e
62b471958fb08d6cf5cbdfb7,62b470363e8a563e696d2f5a,62b471948fb08d6cf5cbdfb5,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b471958fb08d6cf5cbdfb9""}}","{""runningTime(s)"": 1.199281930923462}",62b47037763f12303f754d1e
62b471952ed99c9d27b4ac5b,62b470363e8a563e696d2f60,62b471932ed99c9d27b4ac55,62b47144186ae673a7bed96a,"{""peaklist"": {""$oid"": ""62b471952ed99c9d27b4ac5d""}}","{""runningTime(s)"": 1.2019720077514648}",62b47037763f12303f754d1e
62b4719518315e939ec3caec,62b470363e8a563e696d2f54,62b4719418315e939ec3caea,62b471431582b9616bb5a4ef,"{""peaklist"": {""$oid"": ""62b4719518315e939ec3caee""}}","{""runningTime(s)"": 1.1336140632629395}",62b47037763f12303f754d1e
62b47196715ca42b1769a519,62b470363e8a563e696d2f30,62b4719d715ca42b1769a52b,62b4714002d73e6944874563,"{""peaklist"": {""$oid"": ""62b47196715ca42b1769a51b""}}","{""runningTime(s)"": 0.7672860622406006}",62b47037763f12303f754d1e
62b4719642888567b927a37a,62b470363e8a563e696d2f42,62b4719742888567b927a380,62b47141c8c49acb2fe182da,"{""peaklist"": {""$oid"": ""62b4719642888567b927a37c""}}","{""runningTime(s)"": 1.1440050601959229}",62b47037763f12303f754d1e
62b471966eca6153bf6a09bb,62b470363e8a563e696d2f24,62b471a26eca6153bf6a09dd,62b4713fb17fd2c60c408e1e,"{""peaklist"": {""$oid"": ""62b471966eca6153bf6a09bd""}}","{""runningTime(s)"": 1.1608672142028809}",62b47037763f12303f754d1e
62b47196f45cb6d246604ade,62b470363e8a563e696d2f2a,62b4719ef45cb6d246604af4,62b4713fb17fd2c60c408e1e,"{""peaklist"": {""$oid"": ""62b47196f45cb6d246604ae0""}}","{""runningTime(s)"": 1.1384329795837402}",62b47037763f12303f754d1e
62b47196ac953d595536e5e1,62b470363e8a563e696d2f36,62b4719bac953d595536e5ef,62b471406686637d4dd01d53,"{""peaklist"": {""$oid"": ""62b47196ac953d595536e5e3""}}","{""runningTime(s)"": 1.139962911605835}",62b47037763f12303f754d1e
