62954744a93bd066c7099a20,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:09--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_34.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a21,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:12--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_146.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a22,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:11--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_103.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a23,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:10--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_55.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a24,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:09--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_10.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a25,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:10--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_95.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a26,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:10--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_68.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a27,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:13--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_186.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a28,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:11--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_97.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a29,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:13--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_179.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a2a,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:13--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_184.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a2b,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:12--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_144.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a2c,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:11--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_101.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a2d,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:10--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_57.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a2e,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:09--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_12.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a2f,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:12--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_160.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a30,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:11--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_125.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a31,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:10--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_73.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a32,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:09--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_36.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
62954744a93bd066c7099a33,"[{""$oid"": ""62952571611627552e635fdc""}, {""$oid"": ""62952571611627552e635fdc""}]","{""header"": {""startTimeStamp"": ""2022-01-10T10:32:09--05:00"", ""author"": {""name"": ""NCSU-XRD""}, ""source"": {""applicationSoftware"": {""@version"": ""4.7.0"", ""#text"": ""HighScore Plus""}}}, ""status"": ""Completed"", ""sampleMode"": ""Reflection"", ""sampleOffset"": null, ""usedWavelength"": {""@intended"": ""K-Alpha 1"", ""kAlpha1"": {""@unit"": ""Angstrom"", ""#text"": ""1.540598""}, ""kAlpha2"": {""@unit"": ""Angstrom"", ""#text"": ""1.544426""}, ""kBeta"": {""@unit"": ""Angstrom"", ""#text"": ""1.392250""}, ""ratioKAlpha2KAlpha1"": ""0.500000""}, ""processingTechnique"": {""processingParameter"": {""prefix"": null, ""units"": null, ""value"": null}}, ""chemicalElements"": null}","{""uploadTime"": null, ""contributors"": {""username"": ""Jacob L. Jones"", ""userID"": {""$oid"": ""62953d62e026ddb9724d5219""}}, ""dataLocation"": ""../content/data/xrdml/NC-State/Mn-O/MnO2_Unmilled_Air_25to1100øC_1.XRDML"", ""center"": {""centerID"": null, ""centerName"": ""NC-State"", ""instrument"": {""instrumentID"": null, ""instrumentType"": null, ""measurementCondition"": {""temperature"": null, ""atmosphere"": null, ""electricField"": null}}}}"
